"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","19,342.00","45,430.60","21,490.00","17,857.00","45,998.00","50,405.58","56,539.00","37,102.00","51,014.00","72,292.00"
"3","Pretax Income","(3,456.00)","4,316.44","1,505.00","267.00","3,122.00","776.59","8,166.00","7,342.00","4,884.00","9,674.00"
"4","Net Income","(3,741.00)","5,669.29","1,272.00","28.00","2,731.00","(563.28)","6,346.00","7,196.00","4,738.00","5,811.00"
"5","Cash & Short-Term Investments","14,407.00","16,987.00","23,585.00","14,187.00","12,643.00","11,677.00","18,351.00","24,046.00","16,106.00","14,491.00"
"6","Cash Only","14,407.00","16,987.00","23,585.00","14,187.00","12,643.00","11,677.00","18,351.00","24,046.00","16,106.00","14,491.00"
"7","Total Accounts Receivables","84,174.00","73,212.00","76,900.00","76,413.00","98,450.00","98,312.00","97,038.00","92,231.00","108,460.00","119,156.00"
"8","Inventories","104,390.00","94,321.00","110,920.00","115,873.00","116,497.00","121,042.00","120,049.00","122,700.00","138,407.00","186,250.00"
"9","Net Property, Plant & Equipment","216,694.00","233,648.00","228,628.00","179,889.00","180,820.00","213,751.00","124,835.00","124,129.00","180,739.00","181,088.00"
"10","Accrued Payable","28,588.00","22,776.00","22,469.00","13,706.00","35,267.00","82,628.00","47,141.00","29,049.00","29,020.00","34,730.00"
"11","Short Term Debt","110,305.00","115,753.00","124,611.00","129,143.00","122,215.00","111,419.00","127,570.00","95,867.00","118,941.00","160,606.00"
"12","Long Term Debt","34,648.00","36,265.00","51,681.00","47,427.00","45,404.00","43,596.00","35,663.00","31,404.00","27,817.00","31,752.00"
"13","Net Operating Cash Flow","(11,109.00)","16,154.00","(17,329.00)","2,029.00","6,345.00","49,129.00","7,700.00","(11,376.00)","(24,005.00)","(43,595.00)"
"14","Capital Expenditures","(1,686.00)","(19,332.00)","-","(8,108.00)","(3,832.00)","(36,549.00)","(2,726.00)","(874.00)","(2,828.00)","(2,293.00)"
"15","Total Shares Outstanding (million)","188,288.10","185,151.50","185,152.10","185,152.10","203,671.25","203,671.25","203,710.65","203,710.65","203,710.65","203,710.65"
