"1","Financial Year","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-03-2020","31-03-2021"
"2","Sales/Revenue","374,656.38","338,701.97","248,134.97","392,200.67","133,693.23","121,264.57","149,302.92","67,266.23","42,373.54","42,928.00"
"3","Pretax Income","45,307.68","24,281.55","26,940.36","141,396.63","(1,643.49)","(8,154.29)","(17,049.81)","(6,931.07)","(31,552.02)","1,952.00"
"4","Net Income","37,685.02","18,051.27","18,886.43","56,342.76","(4,217.48)","(9,698.78)","(19,395.58)","(11,518.48)","(32,781.46)","6,251.00"
"5","Cash & Short-Term Investments","132,188.57","74,533.54","58,923.67","151,356.76","149,918.49","174,245.41","233,956.68","233,716.91","197,843.00","217,602.00"
"6","Cash Only","40,373.03","28,350.65","50,941.93","107,753.00","99,650.47","59,798.76","39,274.72","32,160.14","17,360.00","7,270.00"
"7","Total Accounts Receivables","31,878.72","90,061.73","40,916.23","50,566.98","26,626.96","17,223.87","22,052.11","7,953.59","10,858.00","5,935.00"
"8","Inventories","145,721.60","134,212.37","211,130.04","212,198.40","235,965.81","227,745.17","157,447.42","157,884.48","165,864.00","148,341.00"
"9","Net Property, Plant & Equipment","139,320.02","129,373.54","119,434.06","109,047.07","98,044.49","87,239.88","90,087.97","78,886.36","68,050.00","71,111.00"
"10","Accrued Payable","-","-","-","-","-","-","7,335.48","4,936.34","4,456.00","9,429.00"
"11","Short Term Debt","18,919.30","21,728.56","30,009.77","23,312.90","8,412.93","10,068.11","9,596.04","11,707.60","11,315.00","5,755.00"
"12","Long Term Debt","-","-","-","15,250.00","16,807.34","13,991.47","10,567.28","7,163.12","4,199.00","12,602.00"
"13","Net Operating Cash Flow","75,437.57","(54,919.14)","(16,259.67)","114,653.79","9,967.03","20,914.84","63,067.19","(3,410.32)","(41,091.00)","(312.00)"
"14","Capital Expenditures","(5,430.03)","(2,655.76)","(1,530.16)","(997.34)","(2,040.41)","(160.37)","(495.77)","(35.14)","(158.00)","(136.00)"
"15","Total Shares Outstanding (million)","164,213.00","164,213.00","164,213.00","160,995.80","160,930.80","160,930.80","160,380.00","159,880.90","159,880.90","159,880.90"
