"1","Financial Year","31-08-2012","31-08-2013","31-08-2014","31-08-2015","31-08-2016","31-08-2017","31-08-2018","31-08-2019","31-08-2020","31-08-2021"
"2","Sales/Revenue","146,534.36","112,209.73","94,883.29","98,075.99","108,262.04","146,251.49","158,783.03","159,646.94","137,136.38","159,491.73"
"3","Pretax Income","3,566.27","(3,972.63)","(10,496.38)","(2,674.89)","5,182.21","6,483.89","(2,122.48)","4,525.90","1,418.26","10,521.43"
"4","Net Income","1,703.20","(4,279.84)","(9,863.96)","(3,567.87)","4,761.23","3,202.01","(1,116.13)","1,354.33","370.23","9,298.73"
"5","Cash & Short-Term Investments","30,388.67","28,750.88","20,971.57","18,039.33","18,286.00","13,940.84","11,867.18","10,984.29","15,821.30","18,085.65"
"6","Cash Only","11,551.09","11,384.84","8,720.18","6,946.51","9,067.83","12,511.28","9,531.94","10,446.26","11,488.11","14,098.54"
"7","Total Accounts Receivables","22,853.02","18,638.24","15,711.10","21,814.69","25,289.17","38,655.31","39,262.62","37,670.76","30,301.90","32,508.17"
"8","Inventories","12,188.72","9,920.58","9,626.22","9,432.41","12,053.40","11,927.49","12,735.74","12,916.34","15,131.39","22,607.68"
"9","Net Property, Plant & Equipment","69,483.82","68,410.04","63,147.54","48,194.19","51,327.34","55,109.58","92,360.09","92,177.99","91,332.31","92,244.99"
"10","Accrued Payable","-","-","-","3,525.75","3,440.61","4,801.53","-","-","-","-"
"11","Short Term Debt","8,810.53","7,857.59","20,918.35","6,507.26","4,277.32","5,050.05","5,353.61","4,208.25","3,506.07","4,948.64"
"12","Long Term Debt","17,134.69","17,895.54","1,657.78","12,968.71","11,221.85","12,332.31","9,206.77","8,135.66","7,063.79","4,886.70"
"13","Net Operating Cash Flow","11,569.74","8,372.80","2,030.55","3,066.48","(1,824.46)","5,851.63","4,488.57","5,713.35","10,302.98","5,780.32"
"14","Capital Expenditures","(10,249.25)","(9,093.52)","(2,329.77)","(1,537.36)","(1,409.69)","(8,261.57)","(1,767.28)","(635.73)","(803.10)","(1,384.99)"
"15","Total Shares Outstanding (million)","96,936.00","96,865.89","96,790.89","96,724.89","96,715.89","96,640.89","96,635.89","96,635.89","96,635.89","193,271.77"
