"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","86,387.00","83,833.00","120,885.00","94,274.00","102,998.00","141,695.00","131,725.00","154,982.00","163,094.00","184,378.00"
"3","Pretax Income","(12,406.00)","(4,825.00)","15,040.00","3,802.00","16,044.00","19,324.00","15,769.00","13,753.00","30,359.00","46,332.00"
"4","Net Income","(10,654.00)","(2,271.00)","11,720.00","2,472.00","14,208.00","16,991.00","16,695.00","12,934.00","20,502.00","30,900.00"
"5","Cash & Short-Term Investments","32,635.00","18,572.00","20,991.00","13,335.00","23,622.00","32,185.00","50,024.00","60,195.00","64,379.00","76,469.00"
"6","Cash Only","32,635.00","18,572.00","20,991.00","13,335.00","23,622.00","32,185.00","50,024.00","60,195.00","64,379.00","76,469.00"
"7","Total Accounts Receivables","47,518.00","72,003.00","65,292.00","70,869.00","74,383.00","46,455.00","47,030.00","61,301.00","73,745.00","61,644.00"
"8","Inventories","99,614.00","100,739.00","97,274.00","100,535.00","109,820.00","110,168.00","117,386.00","82,555.00","116,698.00","150,842.00"
"9","Net Property, Plant & Equipment","566,656.00","556,856.00","552,382.00","546,454.00","538,296.00","544,679.00","545,127.00","527,852.00","519,418.00","513,480.00"
"10","Accrued Payable","-","-","-","-","-","-","-","36,140.00","53,182.00","54,683.00"
"11","Short Term Debt","81,966.00","82,954.00","59,068.00","47,577.00","48,076.00","34,630.00","34,935.00","33,791.00","60,822.00","45,651.00"
"12","Long Term Debt","2,818.00","8,868.00","8,445.00","7,441.00","7,090.00","6,955.00","6,588.00","6,333.00","6,501.00","6,131.00"
"13","Net Operating Cash Flow","(18,359.00)","(9,080.00)","31,271.00","10,669.00","13,712.00","31,441.00","26,498.00","40,270.00","(20,365.00)","34,237.00"
"14","Capital Expenditures","(1,719.00)","(7,094.00)","(4,452.00)","(5,903.00)","(3,609.00)","(8,028.00)","(8,140.00)","(4,360.00)","(5,465.00)","(6,514.00)"
"15","Total Shares Outstanding (million)","2,327,627.00","2,327,627.00","2,327,627.00","2,327,627.00","2,327,627.00","2,327,627.00","2,327,627.00","2,327,627.00","2,327,627.00","2,327,627.00"
