"1","Financial Year","30-09-2017       3","31-12-2017       4","31-03-2018       1","30-06-2018       2","30-09-2018       3","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4"
"2","Sales/Revenue","9,008.00","11,405.67","9,744.00","9,810.00","10,108.00","9,558.77","9,362.00","9,636.00","9,826.00","9,752.00"
"3","Pretax Income","2,430.00","9,308.05","3,048.00","2,884.00","3,691.00","2,617.51","3,129.00","4,996.00","3,756.00","3,057.00"
"4","Net Income","2,430.00","8,993.15","3,048.00","2,884.00","3,691.00","2,696.06","3,129.00","4,996.00","3,756.00","911.00"
"5","Cash & Short-Term Investments","255.00","138.97","300.00","218.00","159.00","212.49","4,874.00","431.00","400.00","296.00"
"6","Cash Only","255.00","138.97","300.00","218.00","159.00","212.49","4,874.00","431.00","400.00","296.00"
"7","Total Accounts Receivables","10,599.00","14,222.82","17,444.00","20,396.00","23,836.00","23,950.84","29,273.00","47,124.00","33,435.00","33,959.00"
"8","Net Property, Plant & Equipment","12.00","11.06","10.00","10.00","9.00","8.73","8.00","8.00","7.00","6.00"
"9","Short Term Debt","189,786.00","189,785.59","189,786.00","189,786.00","187,438.00","187,438.04","187,438.00","182,697.00","180,288.00","163,288.00"
"10","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"11","Net Operating Cash Flow","3,926.00","117,610.09","3,625.00","3,449.00","4,416.00","8,424.74","1,908.00","3,025.00","4,849.00","6,472.00"
"12","Capital Expenditures","-","-","-","-","-","-","-","-","-","-"
"13","Total Shares Outstanding (million)","220,000.00","219,120.87","220,000.00","220,000.00","220,000.00","220,000.00","220,000.00","220,000.00","220,000.00","220,000.00"
