"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","372,597.00","389,507.00","422,355.00","503,309.00","540,045.00","544,471.00","447,893.00","419,192.00","388,640.00","370,864.00"
"3","Pretax Income","13,977.00","23,952.00","32,081.00","82,834.00","90,296.00","65,945.00","13,578.00","15,994.00","17,805.00","(565.00)"
"4","Net Income","15,477.00","22,459.00","30,176.00","73,571.00","80,669.00","64,434.00","16,658.00","14,440.00","16,364.00","(1,163.00)"
"5","Cash & Short-Term Investments","27,711.00","32,295.00","35,632.00","125,374.00","130,351.00","123,381.00","104,404.00","128,728.00","127,905.00","120,680.00"
"6","Cash Only","25,511.00","-","-","-","40,256.00","46,253.00","36,194.00","17,693.00","19,033.00","25,610.00"
"7","Total Accounts Receivables","43,597.00","55,479.00","57,936.00","48,883.00","71,468.00","66,095.00","50,893.00","39,445.00","39,371.00","33,106.00"
"8","Inventories","61,960.00","66,893.00","60,689.00","62,977.00","70,374.00","76,808.00","81,519.00","86,001.00","95,214.00","123,437.00"
"9","Net Property, Plant & Equipment","267,047.00","254,951.00","240,880.00","233,624.00","229,353.00","277,627.00","271,321.00","273,100.00","254,018.00","235,084.00"
"10","Short Term Debt","49,538.00","58,405.00","40,513.00","35,557.00","8,347.00","6,998.00","7,502.00","5,848.00","3,716.00","2,595.00"
"11","Long Term Debt","87,379.00","63,393.00","41,656.00","23,215.00","7,977.00","15,607.00","14,680.00","12,582.00","9,769.00","7,450.00"
"12","Net Operating Cash Flow","42,118.00","38,283.00","47,781.00","139,776.00","73,190.00","85,279.00","49,088.00","64,926.00","31,997.00","15,012.00"
"13","Capital Expenditures","(3,250.00)","(9,782.00)","(10,247.00)","(6,467.00)","(17,800.00)","(66,633.00)","(24,854.00)","(8,615.00)","(9,820.00)","(10,015.00)"
"14","Total Shares Outstanding (million)","361,600.00","361,600.00","397,796.00","436,328.00","500,571.89","557,656.13","559,360.73","563,354.69","565,868.00","565,865.68"
