"1","Financial Year","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1","31-12-2021       2"
"2","Sales/Revenue","25,155.00","38,228.00","25,269.00","20,767.48","27,903.00","24,239.00","26,112.00","25,773.28","10,878.00","47,474.00"
"3","Pretax Income","(2,799.00)","1,312.00","(3,793.00)","1,667.38","1,748.00","2,519.00","513.00","3,988.93","(7,637.00)","7,764.00"
"4","Net Income","(2,799.00)","1,312.00","(3,793.00)","1,863.49","1,748.00","2,519.00","513.00","1,956.40","(7,637.00)","6,476.00"
"5","Cash & Short-Term Investments","48,573.00","44,612.00","42,512.00","42,426.00","48,552.00","53,617.00","52,814.00","52,951.00","31,593.00","28,292.00"
"6","Cash Only","7,023.00","8,614.00","7,768.00","37,518.00","9,147.00","44,757.00","6,633.00","12,218.00","12,812.00","22,855.00"
"7","Total Accounts Receivables","19,429.00","25,322.00","17,558.00","17,990.00","20,863.00","18,905.00","20,661.00","23,845.00","15,492.00","37,774.00"
"8","Inventories","57,504.00","58,000.00","59,952.00","54,490.00","50,819.00","50,868.00","52,221.00","45,598.00","46,533.00","46,175.00"
"9","Net Property, Plant & Equipment","15,744.00","15,041.00","14,404.00","15,420.00","14,770.00","13,989.00","13,607.00","13,080.00","12,793.00","13,044.00"
"10","Accrued Payable","14,780.00","15,929.00","11,332.00","4,889.00","7,536.00","8,564.00","10,047.00","3,966.00","3,452.00","14,244.00"
"11","Short Term Debt","1,552.00","1,446.00","1,458.00","570.00","975.00","237.00","322.00","273.00","191.00","113.00"
"12","Long Term Debt","1,854.00","1,673.00","1,490.00","875.00","750.00","313.00","152.00","-","-","-"
"13","Net Operating Cash Flow","6,205.00","(3,359.00)","(2,100.00)","793.00","5,383.00","5,515.00","(897.00)","239.00","2,661.00","(1,652.00)"
"14","Capital Expenditures","(64.00)","(115.00)","(31.00)","(2,252.00)","(36.00)","(45.00)","(14.00)","(146.00)","(103.00)","(569.00)"
"15","Total Shares Outstanding (million)","114,859.45","114,859.45","114,859.45","114,859.45","114,859.45","114,859.45","114,859.45","344,581.80","344,578.35","344,578.35"
