"1","Financial Year","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-03-2020","31-03-2021"
"2","Sales/Revenue","86,753.21","67,073.15","65,475.34","62,370.51","61,056.10","60,044.00","58,517.46","55,210.76","51,794.00","23,363.00"
"3","Pretax Income","3,328.47","(3,650.13)","5,140.93","1,724.51","(2,163.40)","1,051.60","(3,566.45)","(3,838.77)","(4,684.00)","(7,370.00)"
"4","Net Income","1,633.17","(4,412.80)","3,460.17","592.39","(3,085.04)","458.89","(4,789.56)","(4,545.74)","(5,455.00)","(7,695.00)"
"5","Cash & Short-Term Investments","6,982.59","17,281.21","22,169.97","18,272.43","16,503.23","15,716.35","11,279.08","5,550.17","6,878.00","19,723.00"
"6","Cash Only","6,982.59","5,146.38","4,590.55","5,289.10","3,798.40","3,317.75","4,429.35","2,814.70","6,849.00","19,704.00"
"7","Total Accounts Receivables","2,995.83","3,060.11","730.54","3,488.40","630.13","1,296.87","1,000.41","752.31","2,700.00","2,154.00"
"8","Inventories","5,449.19","3,947.26","3,486.17","4,043.01","4,171.98","5,561.18","5,515.63","5,040.62","4,327.00","3,919.00"
"9","Net Property, Plant & Equipment","29,266.29","26,888.47","25,997.11","26,560.71","48,039.63","46,626.79","47,464.99","48,981.68","43,147.00","46,188.00"
"10","Accrued Payable","7,377.40","-","2,345.71","2,328.71","2,309.12","2,774.61","-","-","4,780.00","4,298.00"
"11","Short Term Debt","677.48","480.45","424.47","433.08","43.75","89.77","123.87","138.84","2,870.00","765.00"
"12","Long Term Debt","1,301.50","822.79","399.94","1,177.02","1,136.22","1,485.74","1,515.51","1,474.62","1,690.00","1,530.00"
"13","Net Operating Cash Flow","7,231.89","1,626.53","7,976.44","3,851.11","950.90","1,322.16","1,169.19","688.93","7,047.00","(1,893.00)"
"14","Capital Expenditures","(3,906.75)","(3,333.42)","(2,020.51)","(3,875.99)","(1,105.24)","(1,336.95)","(5,215.60)","(6,341.96)","(1,241.00)","(170.00)"
"15","Total Shares Outstanding (million)","245,000.00","245,000.00","245,000.00","245,000.00","240,952.90","242,367.90","242,515.00","242,515.00","242,515.00","873,053.88"
