"1","Financial Year","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1","31-12-2021       2"
"2","Sales/Revenue","54,506.00","46,303.00","68,122.00","32,967.00","60,036.00","54,167.00","50,870.00","20,723.00","46,581.00","42,426.00"
"3","Pretax Income","2,116.00","2,531.00","14,443.00","1,308.00","2,207.00","3,546.00","3,104.00","15,806.00","2,232.00","3,524.00"
"4","Net Income","1,520.00","1,688.00","3,824.00","3,530.00","1,608.00","2,674.00","2,767.00","13,302.00","1,761.00","2,707.00"
"5","Cash & Short-Term Investments","67,128.00","41,190.00","74,075.00","57,457.00","50,308.00","53,244.00","64,058.00","58,270.00","57,866.00","70,633.00"
"6","Cash Only","40,615.00","37,265.00","63,568.00","50,634.00","49,954.00","45,379.00","57,768.00","53,683.00","52,613.00","66,815.00"
"7","Total Accounts Receivables","129,951.00","134,447.00","126,251.00","120,611.00","121,091.00","113,787.00","123,342.00","113,661.00","132,383.00","108,938.00"
"8","Inventories","271,899.00","269,831.00","273,781.00","269,337.00","236,494.00","218,024.00","209,074.00","211,173.00","194,932.00","181,251.00"
"9","Net Property, Plant & Equipment","176,508.00","175,273.00","174,118.00","172,641.00","171,244.00","169,729.00","168,853.00","167,735.00","165,977.00","164,485.00"
"10","Short Term Debt","32,257.00","29,700.00","36,019.00","37,530.00","25,238.00","23,538.00","22,848.00","21,679.00","22,365.00","18,538.00"
"11","Long Term Debt","16,164.00","16,909.00","15,116.00","13,046.00","5,983.00","5,812.00","9,432.00","9,170.00","5,476.00","7,688.00"
"12","Net Operating Cash Flow","(13,219.00)","(23,863.00)","28,798.00","(3,768.00)","12,019.00","4,829.00","8,557.00","(3,898.00)","2,767.00","14,454.00"
"13","Capital Expenditures","(264.00)","(263.00)","(438.00)","(245.00)","(89.00)","(22.00)","(673.00)","(459.00)","(162.00)","(73.00)"
"14","Total Shares Outstanding (million)","1,207,262.00","1,207,262.00","1,207,262.00","1,207,262.00","1,204,590.00","1,204,590.00","1,204,590.00","1,204,590.00","1,204,590.00","1,204,590.00"
