"1","Financial Year","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","30-06-2019","30-06-2020","30-06-2021"
"2","Sales/Revenue","126,943.00","131,294.00","147,371.00","145,174.00","160,230.00","166,368.00","178,476.00","172,550.00","171,727.00","159,622.00"
"3","Pretax Income","1,178.00","3,829.00","5,765.00","1,178.00","7,865.00","12,524.00","15,903.00","21,364.00","25,926.00","26,273.00"
"4","Net Income","1,122.00","3,687.00","5,660.00","1,060.00","7,761.00","12,397.00","15,749.00","22,195.00","29,557.00","24,390.00"
"5","Cash & Short-Term Investments","11,192.00","16,321.00","13,398.00","11,711.00","16,276.00","16,898.00","20,876.00","28,755.00","49,326.00","68,702.00"
"6","Cash Only","11,192.00","16,321.00","13,398.00","11,711.00","16,276.00","16,898.00","20,876.00","7,070.00","7,326.00","7,552.00"
"7","Total Accounts Receivables","44,533.00","49,447.00","46,939.00","37,806.00","39,783.00","41,540.00","40,303.00","33,902.00","27,116.00","24,520.00"
"8","Inventories","35,230.00","28,962.00","38,861.00","36,509.00","34,355.00","40,902.00","35,717.00","38,323.00","39,043.00","34,304.00"
"9","Net Property, Plant & Equipment","164,557.00","160,932.00","169,599.00","162,905.00","161,743.00","151,318.00","144,489.00","143,001.00","131,553.00","120,167.00"
"10","Accrued Payable","4,678.00","-","-","-","-","-","-","-","-","-"
"11","Short Term Debt","34,531.00","35,836.00","37,661.00","29,055.00","30,381.00","16,445.00","11,809.00","13,003.00","14,186.00","12,201.00"
"12","Long Term Debt","91,432.00","90,198.00","84,049.00","75,621.00","66,548.00","57,300.00","45,893.00","31,444.00","18,113.00","6,754.00"
"13","Net Operating Cash Flow","4,256.00","20,246.00","20,140.00","28,910.00","25,910.00","32,975.00","35,669.00","36,967.00","49,912.00","45,030.00"
"14","Capital Expenditures","(6,521.00)","(11,520.00)","(13,004.00)","(7,739.00)","(9,672.00)","(3,048.00)","(6,388.00)","(12,513.00)","(2,558.00)","(3,533.00)"
"15","Total Shares Outstanding (million)","123,806.00","127,776.00","132,107.00","132,317.00","132,455.00","133,270.00","133,601.00","143,962.00","145,470.00","147,944.00"
