"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","48,195.00","52,973.00","46,425.21","64,607.00","57,493.00","71,500.00","58,428.12","83,085.00","100,238.00","113,507.00"
"3","Pretax Income","510.00","597.00","(1,617.09)","1,256.00","922.00","5,631.00","(1,042.78)","1,318.00","1,864.00","4,941.00"
"4","Net Income","165.00","120.00","(744.88)","713.00","226.00","4,860.00","(247.93)","866.00","1,279.00","3,522.00"
"5","Cash & Short-Term Investments","3,789.00","6,131.00","6,669.30","8,894.00","6,786.00","11,865.00","17,463.00","15,903.00","13,857.00","20,482.00"
"6","Cash Only","3,789.00","6,131.00","6,669.30","8,894.00","6,786.00","11,865.00","17,463.00","15,903.00","13,857.00","20,482.00"
"7","Total Accounts Receivables","21,723.00","19,061.00","19,594.55","19,750.00","19,456.00","17,802.00","18,508.00","17,053.00","19,599.00","17,525.00"
"8","Inventories","36,627.00","33,842.00","36,914.10","34,613.00","30,455.00","29,965.00","30,329.00","30,727.00","27,976.00","26,957.00"
"9","Net Property, Plant & Equipment","113,094.00","113,804.00","114,602.52","114,688.00","113,049.00","114,249.00","114,155.00","113,347.00","113,417.00","111,995.00"
"10","Accrued Payable","11,175.00","9,753.00","6,070.73","12,320.00","11,419.00","13,386.00","13,718.00","17,631.00","16,390.00","17,513.00"
"11","Short Term Debt","32,505.00","32,404.00","34,828.94","36,955.00","30,546.00","28,963.00","36,647.00","29,214.00","26,846.00","24,750.00"
"12","Long Term Debt","20,168.00","19,207.00","18,274.01","17,743.00","16,708.00","15,742.00","15,565.00","14,872.00","14,410.00","13,638.00"
"13","Net Operating Cash Flow","1,114.00","6,352.00","2,148.27","3,413.00","6,665.00","12,119.00","728.00","8,564.00","3,601.00","10,829.00"
"14","Capital Expenditures","(3,515.00)","(2,292.00)","(2,434.61)","(2,185.00)","(787.00)","(4,046.00)","(2,093.00)","(1,633.00)","(2,135.00)","(991.00)"
"15","Total Shares Outstanding (million)","191,903.04","191,903.04","191,832.04","191,832.04","191,832.04","191,832.04","191,832.04","191,832.04","191,832.04","191,832.04"
