"1","Financial Year","31-08-2012","31-08-2013","31-08-2014","31-08-2015","31-08-2016","31-08-2017","31-08-2018","31-08-2019","31-12-2019","31-12-2020"
"2","Sales/Revenue","112,254.91","106,880.02","126,619.05","124,852.20","149,098.47","144,864.47","130,666.31","134,671.08","178,295.63","139,564.21"
"3","Pretax Income","3,671.27","3,215.83","4,349.50","478.51","5,921.80","11,461.62","647.24","(7,382.61)","(10,649.46)","(468.35)"
"4","Net Income","3,133.14","2,542.62","3,370.96","301.95","4,408.34","8,555.32","(1,038.12)","(7,300.40)","(9,824.33)","(2,422.83)"
"5","Cash & Short-Term Investments","3,483.95","4,640.55","5,430.26","8,001.89","23,771.57","13,595.44","10,230.83","6,513.26","8,047.18","27,190.51"
"6","Cash Only","3,047.78","4,192.94","5,430.26","8,001.89","23,771.57","13,595.44","10,230.83","2,800.57","8,047.18","23,323.72"
"7","Total Accounts Receivables","19,847.71","17,748.25","14,835.14","15,870.36","18,771.30","40,527.75","39,131.33","33,601.41","30,325.43","28,889.04"
"8","Inventories","27,525.98","31,622.50","34,001.79","31,926.11","31,451.64","36,239.95","38,636.41","45,444.20","42,855.98","44,743.76"
"9","Net Property, Plant & Equipment","38,473.50","39,664.75","38,873.71","40,767.08","44,739.23","93,774.69","96,081.50","96,358.75","95,036.46","91,744.77"
"10","Accrued Payable","-","-","13,923.22","14,825.97","13,096.01","-","-","-","-","-"
"11","Short Term Debt","24,958.87","22,403.84","18,782.54","19,552.42","22,647.39","40,594.09","40,906.69","47,301.10","46,028.17","48,512.75"
"12","Long Term Debt","3,198.72","2,217.01","1,702.21","2,527.21","4,176.61","14,305.61","13,864.37","14,826.79","13,903.93","9,804.14"
"13","Net Operating Cash Flow","(4,364.30)","4,775.88","6,543.96","7,443.49","4,144.03","1,151.98","4,081.79","(4,739.88)","(1,179.44)","9,427.97"
"14","Capital Expenditures","(1,694.47)","(741.73)","(2,337.92)","(3,439.37)","(3,616.52)","(4,345.08)","(6,703.58)","(7,004.63)","(5,189.05)","(2,876.03)"
"15","Total Shares Outstanding (million)","126,506.00","158,131.88","158,131.88","158,131.88","182,343.80","182,343.80","182,343.78","182,343.78","182,343.78","206,428.16"
