"1","Financial Year","30-06-2019       1","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2"
"2","Sales/Revenue","44,407.00","39,219.00","36,681.00","19,417.00","14,703.00","51,952.00","30,196.00","38,041.00","30,638.00","47,705.00"
"3","Pretax Income","8,415.00","7,182.00","3,924.00","6,664.00","5,088.00","21,003.00","9,688.00","2,484.00","9,343.00","14,522.00"
"4","Net Income","3,258.00","1,740.00","(637.00)","10,530.00","5,440.00","14,075.00","7,247.00","3,697.00","6,997.00","11,205.00"
"5","Cash & Short-Term Investments","197,828.00","190,268.00","121,330.00","110,069.00","97,153.00","108,811.00","122,443.00","125,295.00","111,972.00","111,024.00"
"6","Total Accounts Receivables","115,785.00","134,423.00","150,166.00","119,551.00","129,400.00","149,046.00","95,439.00","78,525.00","78,328.00","86,826.00"
"7","Inventories","319,825.00","342,588.00","357,648.00","367,698.00","379,337.00","406,491.00","442,397.00","458,588.00","460,433.00","452,117.00"
"8","Net Property, Plant & Equipment","116,580.00","122,841.00","146,175.00","135,767.00","134,500.00","133,718.00","132,264.00","129,375.00","128,633.00","127,617.00"
"9","Accrued Payable","144,656.00","135,921.00","155,811.00","129,897.00","125,200.00","167,275.00","142,699.00","127,303.00","123,830.00","125,908.00"
"10","Short Term Debt","13,816.00","21,700.00","18,112.00","23,005.00","20,704.00","20,950.00","26,838.00","30,627.00","16,873.00","20,025.00"
"11","Long Term Debt","172,247.00","199,027.00","187,879.00","183,805.00","187,192.00","192,876.00","193,274.00","193,736.00","200,012.00","192,362.00"
"12","Net Operating Cash Flow","(6,585.00)","(18,281.00)","(15,997.00)","(3,707.00)","(17,882.00)","8,019.00","13,963.00","1,172.00","(3,238.00)","(1,966.00)"
"13","Capital Expenditures","(7,441.00)","(7,019.00)","(5,523.00)","(3,035.00)","(883.00)","(372.00)","(2,223.00)","(381.00)","(619.00)","(39.00)"
"14","Total Shares Outstanding (million)","2,973,135.00","2,973,135.00","2,973,135.00","2,973,135.00","2,973,135.00","2,973,135.00","2,973,135.00","2,973,135.00","2,973,135.00","2,973,135.00"
