"1","Financial Year","31-01-2011","31-01-2012","31-01-2013","31-01-2014","31-01-2015","31-01-2016","31-01-2017","31-01-2018","31-01-2019","31-01-2020"
"2","Sales/Revenue","53,614.47","48,316.45","93,048.94","58,850.22","52,552.81","43,444.50","57,432.17","78,376.00","76,599.00","190,178.00"
"3","Pretax Income","20,321.40","20,295.48","62,347.00","30,633.72","24,660.45","23,837.08","13,109.41","22,452.00","2,755.00","25,305.00"
"4","Net Income","16,064.55","14,339.35","52,972.50","21,455.56","18,524.81","18,987.52","8,827.42","15,352.00","2,084.00","17,086.00"
"5","Cash & Short-Term Investments","59,531.63","76,943.95","120,486.71","147,690.68","133,609.80","84,666.62","80,852.16","132,128.00","77,739.00","97,132.00"
"6","Cash Only","13,451.04","24,256.69","25,747.93","15,047.97","20,727.31","-","-","-","-","-"
"7","Total Accounts Receivables","21,968.32","17,515.24","31,253.13","14,192.32","17,956.94","16,457.18","19,695.76","25,492.00","75,255.00","133,903.00"
"8","Inventories","-","-","-","33,291.95","31,114.00","103,789.54","124,721.98","145,549.00","152,455.00","126,117.00"
"9","Net Property, Plant & Equipment","80,015.58","75,717.49","74,150.80","20,120.23","22,933.93","12,321.87","20,849.32","21,524.00","23,786.00","30,553.00"
"10","Short Term Debt","-","-","-","-","-","11.26","38,771.27","33,530.00","117,912.00","225,966.00"
"11","Long Term Debt","-","-","-","-","-","115,420.00","127,670.00","114,503.00","69,003.00","2,539.00"
"12","Net Operating Cash Flow","14,983.76","28,094.76","15,107.52","27,822.36","8,388.51","(49,537.65)","(8,116.68)","(7,377.00)","(36,070.00)","(1,718.00)"
"13","Capital Expenditures","(122.88)","(538.33)","(1,061.24)","(120.40)","(22,867.43)","(2,844.39)","(9,614.41)","(8,730.00)","(4,256.00)","(5,925.00)"
"14","Total Shares Outstanding (million)","1,011,077.00","1,011,077.00","1,011,077.00","1,011,077.47","1,011,080.00","1,011,080.00","1,011,080.00","2,274,930.00","2,274,930.00","2,274,930.00"
