"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","780,040.00","772,881.00","898,946.00","886,473.00","928,178.00","1,136,336.00","1,227,219.00","2,284,180.00","2,530,126.00","2,692,713.00"
"3","Pretax Income","194,881.00","93,956.00","88,088.00","95,529.00","106,986.00","82,427.00","65,210.00","221,050.00","12,000.00","(67,247.00)"
"4","Net Income","170,725.00","69,669.00","63,776.00","77,327.00","86,373.00","63,575.00","46,576.00","714,663.00","76,418.00","(51,493.00)"
"5","Cash & Short-Term Investments","52,354.00","38,021.00","106,153.00","59,171.00","82,706.00","95,556.00","108,214.00","350,599.00","229,729.00","248,336.00"
"6","Cash Only","39,904.00","31,621.00","81,826.00","41,622.00","67,839.00","82,003.00","89,808.00","124,035.00","137,368.00","-"
"7","Total Accounts Receivables","185,547.00","210,672.00","265,540.00","296,126.00","266,981.00","348,000.00","300,373.00","493,510.00","585,410.00","629,627.00"
"8","Inventories","100,710.00","123,899.00","125,334.00","138,770.00","152,789.00","170,955.00","185,496.00","604,721.00","555,507.00","876,018.00"
"9","Net Property, Plant & Equipment","281,419.00","287,148.00","301,459.00","366,181.00","367,042.00","351,629.00","451,061.00","2,241,464.00","2,232,201.00","2,077,603.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","465,183.00"
"11","Short Term Debt","145,360.00","130,491.00","256,242.00","282,182.00","257,272.00","240,965.00","258,179.00","652,540.00","585,117.00","818,291.00"
"12","Long Term Debt","309,304.00","299,692.00","270,196.00","260,471.00","218,214.00","258,687.00","281,942.00","744,547.00","717,142.00","663,804.00"
"13","Net Operating Cash Flow","78,283.00","43,971.00","15,658.00","27,179.00","134,018.00","27,803.00","96,295.00","190,658.00","175,577.00","107,792.00"
"14","Capital Expenditures","(41,507.00)","(25,626.00)","(32,406.00)","(60,255.00)","(19,884.00)","(25,783.00)","(98,972.00)","(167,526.00)","(147,496.00)","(231,773.00)"
"15","Total Shares Outstanding (million)","152,400.00","152,400.00","152,400.00","192,153.00","192,153.00","192,153.00","192,153.00","192,153.00","197,660.00","197,660.00"
