"1","Financial Year","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1","31-12-2021       2"
"2","Sales/Revenue","10,764.00","8,967.00","7,682.00","4,438.15","8,597.00","8,934.00","7,753.00","6,551.32","9,421.00","11,525.00"
"3","Pretax Income","590.00","(135.00)","(706.00)","(1,902.09)","299.00","860.00","140.00","(989.97)","860.00","2,256.00"
"4","Net Income","502.00","(180.00)","(484.00)","(1,681.52)","299.00","620.00","11.00","(1,126.82)","768.00","2,060.00"
"5","Cash & Short-Term Investments","5,518.00","5,143.00","6,523.00","6,610.00","4,961.00","5,039.00","4,989.00","4,921.00","5,767.00","13,086.00"
"6","Cash Only","1,684.00","1,399.00","1,794.00","3,029.00","2,616.00","3,189.00","3,139.00","4,913.00","5,759.00","13,078.00"
"7","Total Accounts Receivables","10,230.00","9,570.00","8,229.00","7,385.00","8,994.00","7,562.00","6,571.00","7,863.00","7,237.00","9,147.00"
"8","Inventories","6,207.00","6,609.00","6,794.00","7,045.00","7,378.00","7,760.00","8,903.00","7,757.00","8,637.00","7,516.00"
"9","Net Property, Plant & Equipment","29,977.00","29,814.00","29,183.00","28,567.00","27,895.00","27,067.00","26,520.00","25,910.00","25,167.00","24,755.00"
"10","Accrued Payable","-","-","-","-","-","-","-","15,465.00","14,993.00","12,665.00"
"11","Short Term Debt","2,639.00","2,537.00","3,086.00","2,954.00","3,477.00","2,190.00","1,604.00","1,420.00","1,636.00","1,677.00"
"12","Long Term Debt","964.00","979.00","751.00","958.00","848.00","720.00","619.00","507.00","417.00","355.00"
"13","Net Operating Cash Flow","2,402.00","404.00","216.00","(404.00)","(1,949.00)","1,455.00","497.00","(12.00)","527.00","(313.00)"
"14","Capital Expenditures","(181.00)","(47.00)","(172.00)","(106.00)","(80.00)","(296.00)","(246.00)","(131.00)","(97.00)","(392.00)"
"15","Total Shares Outstanding (million)","48,092.20","48,092.20","52,901.42","52,901.42","52,901.42","52,901.42","52,901.42","52,901.42","52,901.42","63,481.70"
