"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","55,353.75","53,790.24","48,880.34","56,002.09","52,578.37","54,611.47","50,970.55","81,735.98","87,283.32","80,893.71"
"3","Pretax Income","1,700.06","11,323.80","24,483.46","9,749.70","4,128.24","6,318.36","(8,637.54)","21,053.74","21,366.02","10,201.22"
"4","Net Income","(6,376.29)","7,807.93","20,358.96","6,899.27","426.16","84.45","(11,152.17)","14,681.61","14,371.65","7,676.77"
"5","Cash & Short-Term Investments","24,377.24","30,796.53","72,857.07","79,805.65","74,184.60","74,763.25","67,598.91","59,505.94","86,283.88","67,641.27"
"6","Cash Only","-","-","-","-","-","-","67,598.91","59,505.94","-","-"
"7","Total Accounts Receivables","75,940.00","49,168.68","67,313.69","58,989.78","65,056.18","66,032.59","65,611.29","93,277.13","95,582.02","114,890.37"
"8","Inventories","2,035.51","3,489.33","2,552.51","2,300.06","481.76","2,044.24","1,083.70","653.44","979.03","1,069.62"
"9","Net Property, Plant & Equipment","626,305.14","623,749.65","618,990.03","617,630.95","603,786.96","598,241.66","772,233.85","758,691.00","745,644.50","738,110.19"
"10","Accrued Payable","82,766.02","61,694.71","48,618.67","45,738.22","33,959.40","36,228.01","42,631.44","38,767.67","41,260.35","48,438.73"
"11","Short Term Debt","583,250.12","581,986.42","52,935.41","54,724.28","54,072.02","36,663.69","41,566.50","43,170.58","46,737.94","48,551.98"
"12","Long Term Debt","38,348.86","34,575.43","331,080.83","314,164.73","308,018.24","319,840.89","304,259.02","295,984.05","280,834.88","272,588.82"
"13","Net Operating Cash Flow","26,177.79","39,816.52","(15,373.18)","29,456.71","10,357.58","20,097.77","13,522.71","26,828.08","47,635.91","10,000.93"
"14","Capital Expenditures","(5,129.03)","(16,740.00)","(4,725.15)","(10,631.33)","(4,544.14)","(8,244.02)","(178,938.50)","(19,938.09)","(4,521.88)","(2,213.71)"
"15","Total Shares Outstanding (million)","1,177,185.10","339,686.94","2,641,604.50","2,664,393.41","2,664,393.41","2,666,043.41","2,703,188.79","2,703,188.79","2,703,188.79","2,703,188.79"
