"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","40,172.00","41,182.00","43,500.00","26,747.00","25,165.00","34,785.00","37,204.00","32,751.00","42,265.00","36,237.00"
"3","Pretax Income","5,129.00","5,467.00","4,032.00","1,884.00","616.00","3,834.00","2,675.00","1,729.00","5,355.00","2,558.00"
"4","Net Income","4,231.00","4,574.00","2,678.00","1,394.00","390.00","3,153.00","1,910.00","1,137.00","4,139.00","1,904.00"
"5","Cash & Short-Term Investments","66,706.00","64,555.00","69,878.00","70,956.00","72,269.00","63,156.00","62,546.00","58,612.00","64,892.00","59,022.00"
"6","Total Accounts Receivables","48,014.00","47,526.00","50,745.00","35,229.00","35,445.00","36,621.00","40,165.00","35,474.00","39,492.00","40,332.00"
"7","Inventories","64,804.00","69,361.00","55,506.00","67,084.00","66,974.00","60,259.00","59,299.00","60,415.00","60,678.00","61,429.00"
"8","Net Property, Plant & Equipment","65,416.00","63,650.00","65,717.00","63,182.00","62,884.00","64,071.00","68,471.00","70,440.00","70,089.00","68,966.00"
"9","Accrued Payable","12,957.00","12,454.00","13,848.00","9,823.00","8,600.00","9,967.00","16,781.00","9,956.00","13,513.00","11,491.00"
"10","Short Term Debt","22,390.00","24,035.00","18,628.00","15,450.00","17,925.00","5,487.00","4,293.00","4,535.00","6,847.00","6,192.00"
"11","Long Term Debt","404.00","-","262.00","920.00","261.00","261.00","277.00","195.00","195.00","382.00"
"12","Net Operating Cash Flow","(2,214.00)","957.00","14,896.00","4,516.00","865.00","5,168.00","11,881.00","922.00","4,547.00","2,293.00"
"13","Capital Expenditures","(117.00)","(442.00)","(860.00)","(287.00)","(569.00)","(3,506.00)","(484.00)","(236.00)","(4,250.00)","1,826.00"
"14","Total Shares Outstanding (million)","77,207.96","77,207.96","77,207.96","77,207.96","77,207.00","77,207.00","77,207.00","77,207.80","77,207.80","77,207.96"
