"1","Financial Year","30-06-2018       4","30-09-2018       1","31-12-2018       2","31-03-2019       3","30-06-2019       4","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1"
"2","Sales/Revenue","129,050.00","151,287.00","205,285.00","214,067.00","203,026.00","203,766.00","252,729.00","219,807.00","206,201.00","259,129.00"
"3","Pretax Income","(70,822.00)","(26,130.00)","(10,342.00)","(3,778.00)","(56,412.00)","(9,792.00)","(6,237.00)","(11,626.00)","(6,671.00)","8,106.00"
"4","Net Income","(80,089.00)","(26,065.00)","(10,652.00)","(5,899.00)","(49,842.00)","(9,912.00)","(6,229.00)","(13,397.00)","(6,641.00)","7,042.00"
"5","Cash & Short-Term Investments","25,171.00","18,224.00","31,237.00","10,845.00","39,727.00","38,640.00","42,540.00","34,855.00","60,923.00","61,790.00"
"6","Total Accounts Receivables","29,454.00","42,608.00","47,228.00","62,907.00","46,688.00","46,886.00","58,473.00","54,649.00","47,028.00","46,175.00"
"7","Inventories","112,583.00","148,691.00","146,030.00","114,840.00","110,696.00","132,723.00","144,050.00","131,647.00","118,569.00","114,772.00"
"8","Net Property, Plant & Equipment","1,596,098.00","1,581,050.00","1,573,273.00","1,566,557.00","1,602,379.00","1,587,309.00","1,572,155.00","1,581,001.00","1,572,581.00","1,589,970.00"
"9","Accrued Payable","-","-","-","-","-","79,444.00","60,981.00","45,912.00","53,208.00","70,523.00"
"10","Short Term Debt","363,280.00","411,633.00","428,610.00","412,305.00","431,835.00","427,556.00","472,634.00","483,580.00","466,006.00","431,313.00"
"11","Long Term Debt","26,853.00","33,697.00","30,151.00","26,401.00","23,205.00","21,170.00","14,669.00","10,865.00","12,154.00","8,382.00"
"12","Net Operating Cash Flow","26,195.00","(59,604.00)","2,223.00","5,350.00","15,643.00","12,692.00","(31,764.00)","(7,633.00)","41,702.00","46,879.00"
"13","Capital Expenditures","(6,021.00)","(3,688.00)","(361.00)","(162.00)","(11,660.00)","(3,645.00)","(8,133.00)","(4,113.00)","(10,102.00)","(5,426.00)"
"14","Total Shares Outstanding (million)","311,677.26","311,677.26","311,677.26","311,677.26","311,677.26","311,677.26","311,677.26","311,677.26","311,677.26","311,677.26"
