"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","3,649.00","6,051.00","2,777.00","1,111.00","2,498.00","1,951.54","17,068.00","10,836.00","10,252.00","10,942.00"
"3","Pretax Income","1,214.00","222.00","(1,686.00)","(2,891.00)","16.00","(6,994.45)","5,084.00","3,451.00","2,299.00","1,353.00"
"4","Net Income","1,078.00","153.00","(1,822.00)","(2,952.00)","48.00","(7,275.68)","4,211.00","2,466.00","1,240.00","599.00"
"5","Cash & Short-Term Investments","11,656.00","10,877.15","9,427.00","7,513.00","12,641.00","12,717.00","2,791.00","14,451.00","17,203.00","13,308.00"
"6","Cash Only","2,466.00","1,954.80","2,011.00","3,394.00","2,661.00","10,826.00","2,667.00","4,753.00","10,257.00","6,278.00"
"7","Total Accounts Receivables","14,446.00","13,184.54","14,041.00","14,419.00","14,958.00","10,376.00","16,769.00","20,417.00","19,704.00","11,389.00"
"8","Inventories","1.00","0.92","4.00","4.00","11.00","3.00","3,744.00","4,944.00","6,655.00","7,094.00"
"9","Net Property, Plant & Equipment","2,479.00","2,225.05","2,027.00","1,808.00","1,642.00","1,725.00","4,222.00","4,131.00","4,046.00","4,467.00"
"10","Accrued Payable","2,158.00","2,647.70","2,265.00","2,395.00","2,503.00","2,103.00","6,564.00","5,335.00","6,412.00","4,286.00"
"11","Short Term Debt","186.00","407.81","403.00","403.00","403.00","534.00","1,780.00","2,212.00","2,810.00","1,548.00"
"12","Long Term Debt","1,217.00","923.88","825.00","767.00","723.00","729.00","2,202.00","3,538.00","3,442.00","4,185.00"
"13","Net Operating Cash Flow","(162.00)","(121.25)","(1,704.00)","(1,709.00)","(154.00)","(1,597.00)","309.00","(398.00)","2,306.00","(2,411.00)"
"14","Capital Expenditures","(17.00)","(8.59)","(51.00)","-","-","-","(43.00)","(37.00)","(60.00)","(101.00)"
"15","Total Shares Outstanding (million)","248,387.05","248,387.05","251,192.00","251,192.00","287,691.65","302,191.65","302,191.65","347,189.05","347,189.05","347,189.05"
