"1","Financial Year","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2","31-12-2021       3"
"2","Sales/Revenue","39,962.00","42,676.00","33,162.30","21,933.00","34,427.00","38,979.00","41,248.62","47,393.00","39,565.00","48,348.00"
"3","Pretax Income","3,902.00","2,914.00","358.43","183.00","2,191.00","2,532.00","2,422.41","3,983.00","1,207.00","3,979.00"
"4","Net Income","2,942.00","2,077.00","173.30","49.00","1,438.00","1,723.00","1,494.52","3,036.00","829.00","2,946.00"
"5","Cash & Short-Term Investments","31,418.00","38,867.00","41,718.00","42,245.00","45,349.00","32,938.00","33,658.00","27,098.00","32,279.00","28,519.00"
"6","Cash Only","31,418.00","38,867.00","41,718.00","42,245.00","45,349.00","32,938.00","33,658.00","27,098.00","32,279.00","28,519.00"
"7","Total Accounts Receivables","32,418.00","31,405.00","25,754.00","21,813.00","24,489.00","31,410.00","32,984.00","37,827.00","32,082.00","42,759.00"
"8","Inventories","20,109.00","17,805.00","25,123.00","18,075.00","16,554.00","19,942.00","23,198.00","27,245.00","25,985.00","32,067.00"
"9","Net Property, Plant & Equipment","38,993.00","39,321.00","39,252.00","39,410.00","39,672.00","39,827.00","40,575.00","40,474.00","40,122.00","39,959.00"
"10","Accrued Payable","10,358.00","13,046.00","17,745.00","7,504.00","12,050.00","11,289.00","15,629.00","14,660.00","13,104.00","19,744.00"
"11","Short Term Debt","980.00","897.00","822.00","849.00","857.00","1,489.00","2,053.00","2,139.00","913.00","4,017.00"
"12","Long Term Debt","7,869.00","7,681.00","7,398.00","7,216.00","7,012.00","6,836.00","6,721.00","6,523.00","6,302.00","6,080.00"
"13","Net Operating Cash Flow","3,786.00","8,302.00","3,346.00","1,187.00","5,206.00","(9,105.00)","1,286.00","(6,104.00)","6,658.00","(6,434.00)"
"14","Capital Expenditures","(501.00)","(672.00)","(268.00)","(574.00)","(609.00)","(512.00)","(887.00)","(283.00)","(31.00)","(216.00)"
"15","Total Shares Outstanding (million)","475,713.26","475,713.26","475,713.26","475,713.26","475,713.26","475,713.26","475,713.26","475,713.26","475,713.26","475,713.26"
