"1","Financial Year","31-01-2012","31-01-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-03-2020","31-03-2021"
"2","Sales/Revenue","45,959.64","31,371.83","26,321.12","63,620.42","78,429.19","44,592.93","27,730.99","26,674.09","24,914.00","30,313.00"
"3","Pretax Income","(7,530.85)","1,476.98","800.74","10,393.94","4,802.22","(1,261.14)","5,182.35","1,292.28","(1,079.00)","3,573.00"
"4","Net Income","(6,191.52)","820.67","(517.66)","7,591.91","3,130.27","(1,051.71)","3,369.42","9,616.72","(573.00)","2,580.00"
"5","Cash & Short-Term Investments","6,418.40","7,670.31","6,608.88","6,083.67","4,282.64","1,902.39","6,041.58","6,768.65","9,679.00","12,512.00"
"6","Cash Only","3,026.59","7,524.62","1,438.82","5,909.08","-","-","6,041.58","6,768.65","9,679.00","12,345.00"
"7","Total Accounts Receivables","4,238.12","2,922.39","7,459.36","15,600.96","18,231.79","23,740.32","22,737.98","22,936.61","15,154.00","20,455.00"
"8","Inventories","6,601.78","22,690.26","40,325.44","55,099.71","31,609.54","25,744.40","22,931.09","22,109.74","19,057.00","71,214.00"
"9","Net Property, Plant & Equipment","14,685.98","43,190.23","11,312.85","11,305.80","11,562.46","14,896.60","14,049.84","21,434.86","21,294.00","19,483.00"
"10","Accrued Payable","-","-","-","-","23,613.59","28,046.69","-","-","10,449.00","30,884.00"
"11","Short Term Debt","3,648.19","97.88","324.33","-","-","-","341.39","376.25","495.00","324.00"
"12","Long Term Debt","-","68.78","5,830.00","-","-","-","536.28","234.09","780.00","2,011.00"
"13","Net Operating Cash Flow","17,863.50","5,390.73","(61.12)","6,782.46","(625.84)","1,811.07","(1,310.59)","9,851.68","1,030.00","23,492.00"
"14","Capital Expenditures","(421.38)","(515.79)","-","(1,044.77)","(1,520.85)","(4,249.29)","(285.28)","(8,799.42)","(1,550.00)","(288.00)"
"15","Total Shares Outstanding (million)","209,704.00","209,704.00","209,703.50","209,703.50","209,703.50","209,703.50","229,973.50","229,973.50","239,973.50","298,965.50"
