"1","Financial Year","31-01-2012","31-01-2013","31-01-2014","31-01-2015","31-01-2016","31-01-2017","31-01-2018","31-01-2019","31-01-2020","31-01-2021"
"2","Sales/Revenue","768,331.77","637,237.89","640,393.51","774,925.36","757,730.39","892,593.19","1,075,331.85","872,936.65","679,625.43","971,677.44"
"3","Pretax Income","165,042.54","94,554.22","95,433.25","118,862.58","107,579.36","111,164.71","161,598.31","88,233.53","60,388.89","144,551.49"
"4","Net Income","96,572.55","53,944.32","61,059.35","75,279.44","73,782.52","71,118.30","98,752.49","52,123.23","41,061.43","94,891.35"
"5","Cash & Short-Term Investments","188,049.53","191,527.40","229,762.50","271,482.08","196,405.07","224,833.85","237,555.07","273,397.15","243,119.83","337,972.18"
"6","Cash Only","57,070.64","64,137.25","44,935.17","57,855.62","44,241.22","57,381.89","84,006.50","47,868.77","54,687.84","122,496.21"
"7","Total Accounts Receivables","25,703.36","29,349.85","17,932.31","17,465.24","28,476.63","30,845.35","40,141.02","34,187.84","41,951.71","50,945.42"
"8","Inventories","43,271.09","42,775.61","36,870.05","26,060.65","43,956.34","39,578.90","57,226.62","53,323.17","30,339.14","23,644.82"
"9","Net Property, Plant & Equipment","439,761.35","449,388.17","458,114.65","473,196.40","479,713.03","470,817.73","468,774.98","608,965.65","634,830.33","634,655.97"
"10","Short Term Debt","12,588.04","14,228.50","19,901.61","20,943.42","17,724.67","17,559.51","17,564.20","14,712.30","13,688.99","11,688.09"
"11","Long Term Debt","26,466.00","24,234.00","30,652.00","32,965.00","25,595.00","17,555.00","9,515.00","4,590.00","570.00","37,620.00"
"12","Net Operating Cash Flow","148,994.42","88,546.49","112,267.95","141,733.57","88,614.41","136,486.74","132,573.75","92,516.29","103,123.25","157,878.66"
"13","Capital Expenditures","(30,357.78)","(33,056.12)","(33,774.58)","(43,817.22)","(35,906.59)","(25,241.59)","(25,690.91)","(29,633.69)","(65,572.57)","(55,091.13)"
"14","Total Shares Outstanding (million)","306,545.00","308,652.00","926,283.47","931,648.72","933,674.04","933,614.04","933,614.04","933,607.33","933,607.33","933,609.73"
