"1","Financial Year","31-05-2010","31-05-2011","31-05-2012","31-05-2013","31-05-2014","31-05-2015","31-05-2016","31-05-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","98,453.29","7,591.06","88,024.20","168,767.50","108,393.96","16,655.00","50,503.00","70,911.00","-","-"
"3","Pretax Income","6,222.70","3,078.90","19,936.96","47,845.26","36,150.65","15,022.00","27,881.00","14,877.00","138,304.14","(983.00)"
"4","Net Income","1,139.10","1,100.23","13,772.22","34,177.56","23,378.48","7,130.00","23,978.00","10,448.00","137,843.26","(977.96)"
"5","Cash & Short-Term Investments","51,534.96","17,817.97","237,396.82","120,830.63","43,609.14","77,668.00","59,176.00","63,223.00","72,315.26","71,003.48"
"6","Cash Only","3,917.17","7,185.68","2,869.04","3,893.45","3,601.01","-","-","-","72,315.26","68,357.02"
"7","Total Accounts Receivables","39,366.34","42,435.67","28,943.89","15,186.86","24,663.93","39,921.00","33,020.00","31,355.00","434.91","710.16"
"8","Inventories","17,714.26","14,816.19","7,172.55","83,134.38","82,752.80","82,789.00","82,827.00","82,883.00","-","-"
"9","Net Property, Plant & Equipment","9,690.61","14,996.28","14,241.17","13,991.50","13,741.84","13,303.00","13,184.00","12,482.00","53.49","972.33"
"10","Accrued Payable","-","-","-","-","-","96,017.00","52,463.00","51,513.00","-","-"
"11","Short Term Debt","10,239.09","10,191.00","14,812.86","12,125.04","14,370.13","16,535.00","30,090.00","34,292.00","-","348.28"
"12","Long Term Debt","11,218.19","1,268.95","233,367.21","261,328.76","262,330.94","291,229.00","266,026.00","261,070.00","-","522.05"
"13","Net Operating Cash Flow","(5,382.53)","(21,112.19)","(10,637.98)","(127,299.05)","(66,311.00)","19,291.00","15,704.00","24,160.00","(1,104.67)","(4,040.60)"
"14","Capital Expenditures","(120.89)","(73.06)","(27.65)","(12.34)","(443.51)","(229.00)","(474.00)","(329.00)","(65.38)","(105.34)"
"15","Total Shares Outstanding (million)","61,284.00","61,284.00","64,022.00","64,022.00","64,280.29","64,967.00","66,349.00","68,490.00","69,125.09","69,125.09"
