"1","Financial Year","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-12-2019","31-12-2020"
"2","Sales/Revenue","1,481,660.00","1,269,511.00","1,426,908.00","1,494,045.00","1,717,439.00","2,082,263.00","2,472,578.00","2,355,117.00","1,682,534.00","2,332,262.00"
"3","Pretax Income","200,202.00","191,869.00","225,535.00","183,790.00","95,154.00","133,945.00","119,769.00","(156,901.00)","(240,564.00)","(302,012.00)"
"4","Net Income","138,841.00","151,726.00","158,975.00","127,050.00","63,093.00","84,059.00","93,253.00","(165,745.00)","(215,579.00)","(308,018.00)"
"5","Cash & Short-Term Investments","547,344.00","667,626.00","557,299.00","523,952.00","723,384.00","784,448.00","511,545.00","421,084.00","331,444.00","389,306.00"
"6","Cash Only","-","-","194,834.00","178,056.00","204,897.00","295,638.00","229,981.00","193,675.00","166,619.00","-"
"7","Total Accounts Receivables","132,870.00","163,327.00","288,355.00","346,300.00","407,315.00","748,893.00","797,529.00","772,226.00","771,335.00","770,420.00"
"8","Inventories","10,132.00","11,559.00","13,540.00","10,837.00","10,924.00","15,109.00","14,758.00","11,418.00","7,049.00","6,660.00"
"9","Net Property, Plant & Equipment","622,309.00","603,748.00","642,900.00","656,126.00","665,193.00","1,088,728.00","1,360,358.00","1,386,546.00","1,619,248.00","1,515,864.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","-"
"11","Short Term Debt","5.00","17,704.00","48,798.00","48,798.00","98,798.00","223,835.00","272,546.00","294,717.00","379,204.00","504,112.00"
"12","Long Term Debt","15.00","-","-","-","-","16,208.00","118,462.00","200,313.00","498,181.00","469,632.00"
"13","Net Operating Cash Flow","347,305.00","208,674.00","104,617.00","108,407.00","240,366.00","208,441.00","77,311.00","102,921.00","(8,613.00)","170,093.00"
"14","Capital Expenditures","(173,723.00)","(68,183.00)","(121,265.00)","(104,472.00)","(112,017.00)","(120,706.00)","(433,149.00)","(201,558.00)","(82,769.00)","(78,265.00)"
"15","Total Shares Outstanding (million)","537,026.00","537,026.00","537,026.00","537,026.00","537,026.00","782,777.00","782,777.00","782,777.00","782,777.00","782,777.00"
