"1","Financial Year","30-06-2019       1","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2"
"2","Sales/Revenue","7,286.00","7,400.00","8,169.00","7,534.62","6,786.00","7,179.00","7,550.00","7,252.93","6,463.00","6,660.00"
"3","Pretax Income","(684.00)","(209.00)","(770.00)","(170.46)","44.00","(27.00)","72.00","343.26","(280.00)","62,245.00"
"4","Net Income","(618.00)","(201.00)","(773.00)","(307.64)","44.00","(10.00)","114.00","207.47","(307.00)","61,946.00"
"5","Cash & Short-Term Investments","9,701.00","9,405.00","6,693.00","5,951.00","6,056.00","7,194.00","6,370.00","6,943.00","12,752.00","52,409.00"
"6","Cash Only","9,701.00","9,405.00","6,693.00","5,951.00","6,056.00","7,194.00","6,370.00","6,943.00","12,752.00","38,852.00"
"7","Total Accounts Receivables","9,336.00","9,290.00","10,345.00","11,265.00","11,817.00","10,272.00","11,019.00","10,226.00","11,039.00","12,135.00"
"8","Inventories","10,381.00","11,078.00","10,728.00","10,628.00","10,081.00","9,073.00","8,989.00","8,101.00","8,394.00","8,503.00"
"9","Net Property, Plant & Equipment","30,001.00","29,676.00","30,186.00","29,915.00","29,591.00","29,292.00","30,348.00","30,089.00","26,875.00","4,249.00"
"10","Accrued Payable","2,160.00","2,813.00","3,180.00","3,702.00","2,685.00","2,322.00","2,386.00","2,049.00","7,985.00","1,769.00"
"11","Short Term Debt","7,477.00","7,067.00","5,978.00","5,554.00","6,357.00","5,037.00","5,796.00","4,376.00","5,545.00","6,206.00"
"12","Long Term Debt","56.00","52.00","47.00","61.00","16.00","12.00","12.00","-","15.00","1,291.00"
"13","Net Operating Cash Flow","(1,453.00)","79.00","(773.00)","(273.00)","(628.00)","2,476.00","(216.00)","1,945.00","4,709.00","(9,878.00)"
"14","Capital Expenditures","(284.00)","(16.00)","(853.00)","(3.00)","(25.00)","(14.00)","(1,366.00)","(42.00)","(14.00)","-"
"15","Total Shares Outstanding (million)","41,000.00","41,000.00","41,000.00","41,000.00","41,000.00","41,000.00","41,000.00","41,000.00","205,000.00","205,000.00"
