"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","2,772,117.00","2,914,599.00","2,240,175.00","1,024,298.00","1,684,365.00","1,512,853.00","2,000,753.00","2,028,373.00","2,193,094.00","2,960,293.00"
"3","Pretax Income","47,803.00","39,669.00","(113,086.00)","(93,076.00)","124,189.00","59,902.00","145,482.00","55,927.00","36,366.00","70,228.00"
"4","Net Income","34,424.00","28,966.00","(83,684.00)","(69,288.00)","97,640.00","42,017.00","103,001.00","42,013.00","32,926.00","60,531.00"
"5","Cash & Short-Term Investments","329,003.00","156,599.00","84,027.00","254,575.00","132,021.00","139,059.00","170,678.00","168,062.00","234,308.00","254,076.00"
"6","Total Accounts Receivables","365,999.00","420,865.00","256,539.00","221,841.00","174,022.00","232,320.00","325,271.00","338,670.00","485,539.00","896,061.00"
"7","Inventories","561,243.00","706,564.00","524,419.00","368,643.00","458,051.00","419,834.00","659,499.00","679,523.00","677,177.00","893,508.00"
"8","Net Property, Plant & Equipment","1,034,216.00","1,163,817.00","1,267,454.00","1,298,755.00","1,331,244.00","1,456,122.00","1,498,201.00","1,544,278.00","1,550,642.00","1,557,140.00"
"9","Accrued Payable","1,016,265.00","1,088,355.00","676,150.00","698,125.00","674,311.00","634,009.00","813,810.00","583,200.00","807,757.00","1,053,000.00"
"10","Short Term Debt","7,353.00","133,776.00","356,461.00","506,043.00","373,054.00","421,896.00","492,563.00","733,236.00","662,983.00","1,031,822.00"
"11","Long Term Debt","28,061.00","29,891.00","37,064.00","37,520.00","37,535.00","40,467.00","41,356.00","41,419.00","39,430.00","48,158.00"
"12","Net Operating Cash Flow","315,254.00","(107,898.00)","(174,880.00)","95,515.00","154,020.00","21,661.00","656.00","(195,341.00)","194,567.00","(313,541.00)"
"13","Capital Expenditures","(87,504.00)","(168,257.00)","(101,713.00)","(69,236.00)","(106,525.00)","(53,120.00)","(31,482.00)","(42,328.00)","(44,206.00)","(29,690.00)"
"14","Total Shares Outstanding (million)","270,000.00","270,000.00","270,000.00","270,000.00","270,000.00","270,000.00","270,000.00","270,000.00","270,000.00","270,000.00"
