"1","Financial Year","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","30-06-2019","30-06-2020","30-06-2021"
"2","Sales/Revenue","517,863.00","493,687.00","651,025.00","710,000.00","770,596.00","786,016.00","752,829.00","729,568.00","684,740.00","911,943.00"
"3","Pretax Income","16,650.00","35,658.00","71,834.00","88,453.00","92,213.00","88,347.00","20,777.00","32,113.00","22,903.00","71,584.00"
"4","Net Income","9,840.00","24,366.00","55,016.00","77,812.00","72,725.00","69,065.00","12,077.00","19,352.00","16,708.00","53,791.00"
"5","Cash & Short-Term Investments","61,138.00","103,523.00","125,316.00","172,223.00","215,762.00","237,192.00","214,154.00","197,884.00","167,009.00","252,054.00"
"6","Cash Only","25,217.00","34,480.00","56,389.00","92,763.00","109,145.00","139,053.00","82,933.00","92,413.00","126,206.00","196,602.00"
"7","Total Accounts Receivables","42,679.00","33,957.00","35,648.00","50,243.00","51,750.00","79,359.00","81,668.00","76,530.00","73,385.00","62,411.00"
"8","Inventories","76,101.00","89,653.00","93,471.00","118,733.00","132,909.00","163,514.00","172,136.00","210,249.00","194,867.00","228,979.00"
"9","Net Property, Plant & Equipment","217,977.00","206,483.00","199,200.00","231,120.00","236,098.00","258,733.00","229,707.00","247,603.00","290,826.00","285,745.00"
"10","Accrued Payable","44,300.00","-","-","-","-","-","-","-","98,845.00","111,664.00"
"11","Short Term Debt","93,567.00","85,117.00","78,854.00","76,800.00","59,487.00","78,907.00","78,006.00","104,248.00","95,721.00","108,959.00"
"12","Long Term Debt","9,184.00","13,416.00","7,863.00","12,421.00","21,006.00","17,610.00","13,268.00","9,344.00","13,681.00","26,896.00"
"13","Net Operating Cash Flow","36,369.00","52,879.00","82,612.00","67,067.00","84,768.00","39,947.00","12,980.00","13,168.00","62,178.00","81,419.00"
"14","Capital Expenditures","(13,431.00)","(5,285.00)","(9,968.00)","(33,031.00)","(18,580.00)","(34,019.00)","(20,575.00)","(30,576.00)","(35,792.00)","(22,079.00)"
"15","Total Shares Outstanding (million)","97,208.00","97,208.00","97,208.00","97,208.00","97,208.00","97,207.50","96,945.00","96,939.00","97,120.70","194,311.00"
