"1","Financial Year","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2","31-12-2021       3"
"2","Sales/Revenue","228,549.00","83,189.00","121,465.00","44,526.00","111,877.00","78,072.00","140,534.00","181,679.00","53,862.00","152,442.00"
"3","Pretax Income","(11,584.00)","(29,897.00)","(23,766.00)","(39,105.00)","(30,011.00)","(28,440.00)","(7,310.00)","(35,840.00)","(58,839.00)","(33,520.00)"
"4","Net Income","(8,501.00)","(22,002.00)","(11,994.00)","(30,891.00)","(22,619.00)","(21,828.00)","(16,971.00)","(27,804.00)","(50,554.00)","(26,181.00)"
"5","Cash & Short-Term Investments","803,004.00","888,482.00","801,916.00","760,436.00","686,659.00","616,568.00","845,241.00","677,083.00","569,639.00","596,956.00"
"6","Cash Only","26,990.00","79,761.00","30,752.00","27,687.00","23,868.00","30,215.00","58,535.00","30,545.00","27,903.00","153,408.00"
"7","Total Accounts Receivables","60,489.00","39,060.00","33,923.00","28,655.00","43,047.00","38,965.00","32,846.00","22,353.00","41,073.00","36,591.00"
"8","Net Property, Plant & Equipment","3,722.00","3,592.00","3,260.00","3,112.00","2,977.00","3,090.00","2,761.00","3,018.00","3,334.00","3,331.00"
"9","Accrued Payable","642,875.00","299,679.00","318,962.00","371,949.00","339,134.00","331,554.00","353,773.00","355,030.00","303,052.00","335,899.00"
"10","Short Term Debt","150,000.00","-","32.00","30.00","30.00","20.00","26.00","20.00","15.00","36.00"
"11","Long Term Debt","2,907,689.00","3,096,643.00","3,128,508.00","3,145,099.00","3,199,270.00","3,229,453.00","3,520,137.00","3,567,840.00","3,610,956.00","3,747,722.00"
"12","Net Operating Cash Flow","(15,667.00)","(8,264.00)","317.00","6,958.00","14,972.00","(90,167.00)","150,851.00","(81,868.00)","66,070.00","(54,718.00)"
"13","Capital Expenditures","(84,274.00)","(383,505.00)","(175,600.00)","(68,405.00)","(92,468.00)","47,856.00","(220,170.00)","(122,043.00)","(205,091.00)","(56,672.00)"
"14","Total Shares Outstanding (million)","1,002,736.00","1,195,493.22","1,296,726.52","1,320,022.55","1,320,302.07","1,354,304.37","1,666,892.41","2,210,926.81","2,622,203.30","2,987,706.93"
