"1","Financial Year","31-08-2008","31-08-2009","31-08-2010","31-08-2011","28-02-2013","31-07-2014","31-01-2016","31-01-2017","31-07-2018","31-07-2019"
"2","Sales/Revenue","81,774.00","83,079.77","74,025.92","57,994.58","9,024.46","15,425.38","36,589.27","3,164.65","4,092.00","4,185.00"
"3","Pretax Income","19,977.00","20,121.13","9,859.86","4,049.28","(35,750.17)","(11,788.20)","(34,926.76)","2,005.53","(11,742.07)","(5,466.00)"
"4","Net Income","20,063.00","20,016.13","9,652.86","3,745.28","(55,948.27)","(12,659.70)","(34,926.76)","2,005.53","(11,740.74)","(5,466.00)"
"5","Cash & Short-Term Investments","5,716.00","11,239.43","7,298.06","7,820.91","4.85","3,436.09","4,060.59","202.47","17,373.60","4,276.00"
"6","Cash Only","5,016.00","10,436.06","6,474.60","6,968.63","4.85","-","-","-","-","-"
"7","Total Accounts Receivables","40,393.00","47,979.09","50,679.91","31,941.70","142.06","44,188.17","36,202.15","8,632.81","4,473.75","19,443.00"
"8","Inventories","6,369.00","7,452.33","10,266.29","38,847.78","-","-","-","42,187.49","-","-"
"9","Net Property, Plant & Equipment","12,591.00","13,480.69","12,889.99","16,119.44","9,340.28","11,430.06","3,274.19","8,044.54","605.44","3,558.00"
"10","Accrued Payable","806.00","836.93","993.97","801.01","-","-","4,889.85","1,074.68","-","-"
"11","Short Term Debt","4,218.00","6,042.98","8,719.81","18,488.21","26,998.40","28,949.69","4,000.00","-","-","-"
"12","Long Term Debt","3,574.00","3,404.30","3,212.33","5,920.65","-","-","-","-","-","-"
"13","Net Operating Cash Flow","16,177.00","14,826.21","3,478.00","(4,097.29)","(12,167.47)","(7,791.06)","(147.23)","3,524.60","(6,804.90)","(15,014.00)"
"14","Capital Expenditures","(13,812.00)","(10,564.46)","(9,263.44)","(5,724.01)","(1,582.29)","(4,221.32)","(5.58)","(1,039.07)","(21.24)","(6.00)"
"15","Total Shares Outstanding (million)","680,772.00","680,772.00","680,772.00","680,772.00","706,272.00","906,384.99","1,281,625.83","1,559,361.30","2,133,173.26","2,346,490.55"
