"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","21,830.00","18,677.07","14,715.00","6,281.00","15,549.00","18,383.20","15,374.00","10,856.00","14,231.00","17,156.12"
"3","Pretax Income","3,557.00","2,339.84","2,012.00","(1,227.00)","1,050.00","2,016.46","1,418.00","(611.00)","2,322.00","940.50"
"4","Net Income","2,771.00","1,773.79","1,615.00","(902.00)","746.00","1,611.47","1,188.00","(450.00)","1,827.00","858.50"
"5","Cash & Short-Term Investments","68,877.00","68,186.77","67,392.00","65,856.00","63,945.00","65,079.00","67,870.00","68,175.00","64,297.00","61,189.00"
"6","Cash Only","68,877.00","68,186.77","67,392.00","65,856.00","63,945.00","65,079.00","67,870.00","68,175.00","64,297.00","61,189.00"
"7","Total Accounts Receivables","18,490.00","17,090.96","16,416.00","13,489.00","14,700.00","15,859.00","15,895.00","14,419.00","16,874.00","17,035.00"
"8","Inventories","31,579.00","35,488.68","35,344.00","39,380.00","39,216.00","38,100.00","38,237.00","38,546.00","42,941.00","45,095.00"
"9","Net Property, Plant & Equipment","40,502.00","42,065.10","43,255.00","43,280.00","42,877.00","42,473.00","42,158.00","41,684.00","42,265.00","41,927.00"
"10","Short Term Debt","-","-","-","-","-","-","-","-","-","-"
"11","Long Term Debt","-","-","660.00","572.00","484.00","395.00","305.00","214.00","536.00","393.00"
"12","Net Operating Cash Flow","3,481.00","368.00","(43.00)","(1,785.00)","499.00","1,172.00","2,452.00","161.00","(2,710.00)","(3,058.00)"
"13","Capital Expenditures","(3,782.00)","(1,905.00)","(953.00)","(535.00)","(180.00)","(151.00)","(137.00)","(57.00)","(703.00)","(221.00)"
"14","Total Shares Outstanding (million)","41,580.00","41,580.00","41,580.00","41,580.00","41,580.00","41,580.00","41,580.00","41,580.00","41,580.00","41,580.00"
