"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-03-2020","31-03-2021"
"2","Sales/Revenue","86,678.70","77,689.59","75,328.78","71,452.15","96,674.30","76,950.17","55,745.97","47,791.73","47,263.00","45,092.00"
"3","Pretax Income","3,521.85","(1,064.49)","598.33","(3,865.91)","5,806.37","(16,896.20)","(10,410.30)","1,297.43","(31,201.00)","(1,696.00)"
"4","Net Income","4,081.24","(111.12)","2,023.32","(2,906.18)","6,821.81","(17,193.40)","(10,650.11)","458.72","(31,107.00)","(1,836.00)"
"5","Cash & Short-Term Investments","5,239.68","7,549.66","4,607.09","3,717.84","10,280.48","10,545.28","10,643.01","15,059.50","18,542.00","17,478.00"
"6","Cash Only","5,239.68","7,549.66","4,607.09","3,717.84","7,854.92","8,604.28","10,587.26","14,523.75","9,695.00","9,951.00"
"7","Total Accounts Receivables","10,938.77","11,584.39","10,567.57","12,670.81","15,829.23","13,309.19","10,381.76","11,902.46","17,837.00","13,309.00"
"8","Inventories","33,544.59","28,850.98","33,065.55","36,492.89","46,386.30","42,404.22","40,522.75","48,949.56","40,385.00","38,939.00"
"9","Net Property, Plant & Equipment","102,295.16","108,215.65","108,337.13","125,817.16","120,701.81","94,775.55","69,716.87","59,255.60","63,098.00","81,949.00"
"10","Accrued Payable","-","-","-","3,113.29","5,365.31","2,911.49","4,513.88","3,425.05","2,558.00","2,069.00"
"11","Short Term Debt","10,220.07","19,666.53","19,218.78","21,846.87","23,990.89","17,143.80","1,848.55","32.26","2,754.00","6,567.00"
"12","Long Term Debt","4,572.49","7,923.77","3,156.34","-","106.25","76.90","46.12","13.86","16,795.00","22,600.00"
"13","Net Operating Cash Flow","12,288.11","7,656.07","11,002.14","3,881.93","11,685.37","8,205.32","(6,238.88)","(12,193.88)","(10,213.00)","2,817.00"
"14","Capital Expenditures","(14,311.46)","(16,532.20)","(9,088.13)","(4,637.90)","(5,190.47)","(2,424.77)","(1,413.99)","(714.74)","(1,660.00)","(659.00)"
"15","Total Shares Outstanding (million)","941,583.00","941,585.00","941,582.68","941,585.04","941,700.41","941,700.41","941,700.41","941,700.41","941,700.41","1,051,910.45"
