"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","190,374.30","259,932.19","344,124.30","100,500.61","17,775.32","5,396.89","2,584.69","57,556.31","61,919.00","9,356.00"
"3","Pretax Income","30,302.50","(973.80)","(106,297.90)","(54,621.53)","(452,015.32)","(119,918.15)","(139,903.77)","10,036.77","(58,478.00)","(16,193.00)"
"4","Net Income","24,172.50","8,188.42","(76,446.45)","(45,335.11)","(365,813.57)","(103,496.96)","(2,565.98)","12,378.75","(56,285.00)","(15,786.00)"
"5","Cash & Short-Term Investments","47,011.18","86,837.81","109,411.66","78,119.22","33,551.44","17,313.79","60,980.71","26,553.27","27,479.00","11,122.00"
"6","Cash Only","16,616.54","63,938.08","60,105.49","31,523.71","4,875.50","-","-","-","-","-"
"7","Total Accounts Receivables","110,158.65","196,566.62","262,984.11","168,512.84","88,146.73","44,728.57","42,798.63","57,235.20","26,126.00","38,344.00"
"8","Inventories","830.73","5,717.24","6,317.37","9,706.50","7,481.08","314.63","32.19","2.16","2.00","-"
"9","Net Property, Plant & Equipment","147,009.79","492,588.60","586,356.67","995,572.75","960,946.70","960,623.11","235,347.17","226,114.87","206,582.00","166,649.00"
"10","Accrued Payable","-","-","-","430.05","100.00","664,990.90","331,014.02","302,634.12","284,685.00","269,739.00"
"11","Short Term Debt","196,331.56","28,570.24","74,127.26","341,563.35","319,407.57","322,732.82","93,927.49","98,652.07","103,426.00","151,870.00"
"12","Long Term Debt","-","272,883.82","270,943.51","65,780.73","55,617.41","30,291.16","55,083.37","40,006.90","61,400.00","-"
"13","Net Operating Cash Flow","17,061.71","(37,810.37)","6,990.82","(76,835.33)","82,694.43","32,886.91","(155,795.21)","(20,170.98)","(25,241.00)","(45,190.00)"
"14","Capital Expenditures","(123,511.89)","(64,848.70)","(106,088.97)","(236,159.72)","-","-","-","(58.43)","-","-"
"15","Total Shares Outstanding (million)","927,975.00","1,020,798.74","1,111,077.19","1,121,077.00","1,121,077.00","1,121,238.00","1,121,273.00","1,121,300.00","2,221,077.19","2,221,077.00"
