"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","141,950.00","187,305.47","172,797.00","103,898.00","202,260.00","194,791.74","186,080.00","145,418.00","111,156.00","179,860.00"
"3","Pretax Income","7,736.00","(4,701.92)","3,796.00","(9,853.00)","(11,385.00)","4,637.81","5,992.00","3,409.00","(6,783.00)","(4,525.00)"
"4","Net Income","5,311.00","(4,009.14)","2,381.00","(9,678.00)","(13,897.00)","4,178.83","4,983.00","2,928.00","(7,917.00)","(5,361.00)"
"5","Cash & Short-Term Investments","22,292.00","77,697.59","82,020.00","62,304.00","61,804.00","64,949.00","52,861.00","72,073.00","84,897.00","54,006.00"
"6","Cash Only","14,994.00","70,135.51","27,283.00","10,633.00","13,394.00","24,603.00","11,216.00","28,044.00","36,694.00","12,173.00"
"7","Total Accounts Receivables","254,933.00","275,956.06","280,020.00","266,768.00","340,316.00","317,342.00","340,470.00","295,114.00","275,055.00","309,449.00"
"8","Inventories","769.00","599.12","623.00","469.00","623.00","547.00","560.00","651.00","743.00","650.00"
"9","Net Property, Plant & Equipment","72,524.00","79,986.29","82,424.00","76,208.00","77,390.00","73,439.00","70,403.00","67,208.00","63,758.00","61,697.00"
"10","Accrued Payable","-","21,274.79","163,094.00","160,596.00","230,000.00","227,865.00","219,055.00","205,654.00","165,376.00","231,147.00"
"11","Short Term Debt","74,068.00","74,381.50","88,654.00","64,133.00","77,021.00","65,602.00","72,788.00","65,622.00","94,028.00","64,182.00"
"12","Long Term Debt","91,553.00","158,869.60","157,997.00","157,304.00","156,765.00","146,320.00","143,742.00","141,393.00","139,046.00","127,216.00"
"13","Net Operating Cash Flow","(21,627.00)","592.96","(1,025.00)","12,075.00","(8,079.00)","27,185.00","(16,038.00)","29,270.00","(12,855.00)","11,409.00"
"14","Capital Expenditures","(10,518.00)","8,608.62","(6,269.00)","(1,685.00)","(4,910.00)","(3,127.00)","(650.00)","(586.00)","(303.00)","(1,408.00)"
"15","Total Shares Outstanding (million)","694,941.01","694,941.01","694,986.66","694,986.66","694,986.66","694,986.66","694,986.66","694,986.66","694,986.66","694,986.66"
