"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","19,291.05","21,130.59","53,428.86","27,375.83","25,752.62","43,031.72","52,470.08","47,011.96","8,601.00","23,693.00"
"3","Pretax Income","2,076.56","1,706.08","10,060.82","2,518.58","2,664.58","(18,993.06)","8,666.53","(55,909.34)","(73,544.00)","(59,863.00)"
"4","Net Income","1,380.41","1,206.91","9,849.30","2,210.58","2,894.69","(19,308.68)","6,572.77","(59,236.65)","(73,526.00)","(59,968.00)"
"5","Cash & Short-Term Investments","5,547.42","5,383.27","24,952.46","12,853.82","47,757.26","47,325.21","5,011.04","3,006.20","5,494.00","12,946.00"
"6","Cash Only","3,626.17","4,368.41","7,198.41","5,873.60","7,185.33","6,026.27","5,008.54","2,598.59","4,287.00","6,195.00"
"7","Total Accounts Receivables","1,663.93","787.72","43,803.52","41,988.21","35,970.17","12,310.82","42,725.92","26,101.03","8,045.00","27,091.00"
"8","Inventories","3,388.23","3,184.87","23.13","820.92","11,190.40","7,967.26","-","25,587.13","25,393.00","8,637.00"
"9","Net Property, Plant & Equipment","2,782.14","3,309.25","1,317.94","16,913.38","17,209.30","22,149.45","19,953.82","8,338.81","6,924.00","5,929.00"
"10","Short Term Debt","-","-","652.17","889.93","207.39","2,110.81","1,899.79","814.54","272.00","328.00"
"11","Long Term Debt","-","-","103.14","4,476.47","8,811.02","5,826.33","4,258.85","3,890.42","9,981.00","3,404.00"
"12","Net Operating Cash Flow","284.10","4,521.19","9,553.73","3,928.25","2,808.34","2,411.56","(23,804.54)","(7,172.71)","(13,135.00)","(23,587.00)"
"13","Capital Expenditures","(1,070.61)","(1,025.56)","(9,239.13)","(17,008.13)","(11,592.10)","(26,020.71)","(26,899.75)","(13,809.30)","(14,057.00)","(23,526.00)"
"14","Total Shares Outstanding (million)","108,613.00","965,755.71","1,062,330.57","1,065,805.49","1,082,840.45","1,402,462.93","1,920,612.91","474,730.21","655,491.66","1,428,973.44"
