"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","118,147.00","136,534.00","143,585.00","140,049.00","165,675.00","171,340.00","172,715.00","210,588.00","222,464.00","232,234.00"
"3","Pretax Income","80,999.00","103,116.00","111,281.00","110,455.00","96,637.00","122,292.00","122,560.00","159,448.00","213,451.00","142,571.00"
"4","Net Income","81,051.00","103,116.00","111,281.00","110,455.00","96,564.00","122,292.00","122,560.00","154,979.00","209,238.00","142,064.00"
"5","Cash & Short-Term Investments","7,374.00","42,616.00","34,823.00","90,116.00","30,035.00","33,292.00","34,869.00","18,014.00","52,545.00","39,808.00"
"6","Cash Only","4,062.00","4,372.00","10,617.00","9,822.00","9,063.00","13,896.00","10,028.00","8,314.00","20,948.00","13,867.00"
"7","Total Accounts Receivables","6,448.00","25,019.00","4,045.00","7,570.00","4,968.00","1,731.00","17,114.00","16,156.00","14,320.00","25,223.00"
"8","Net Property, Plant & Equipment","102.00","521.00","2,407.00","2,821.00","3,602.00","2,899.00","2,477.00","3,021.00","3,201.00","2,870.00"
"9","Accrued Payable","5,241.00","8,275.00","-","26,379.00","9,363.00","13,152.00","25,634.00","40,254.00","21,408.00","-"
"10","Short Term Debt","162,235.00","340,861.00","264,147.00","419,335.00","400,832.00","449,811.00","596,764.00","813,500.00","385,582.00","611,540.00"
"11","Long Term Debt","149,103.00","208,424.00","263,857.00","264,434.00","330,982.00","330,854.00","245,830.00","245,867.00","500,277.00","500,643.00"
"12","Net Operating Cash Flow","91,723.00","117,578.00","137,071.00","106,233.00","52,935.00","186,919.00","149,834.00","164,193.00","140,827.00","168,348.00"
"13","Capital Expenditures","(104.00)","(565.00)","(2,038.00)","(712.00)","(1,174.00)","(25.00)","-","(1,016.00)","(750.00)","(283.00)"
"14","Total Shares Outstanding (million)","907,628.00","913,034.00","922,478.18","1,095,044.00","1,099,793.00","1,105,173.59","1,232,326.80","1,237,285.29","1,435,250.29","1,442,331.30"
