"1","Financial Year","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-03-2020","31-03-2021"
"2","Sales/Revenue","121,106.99","133,079.33","145,421.14","163,264.17","152,914.51","166,672.86","144,429.24","129,175.44","119,052.31","116,115.72"
"3","Pretax Income","5,457.25","8,202.60","18,318.68","20,618.68","27,027.42","37,419.48","32,116.85","14,048.69","14,486.13","21,640.84"
"4","Net Income","4,951.64","5,675.03","13,381.74","14,959.59","20,634.49","28,296.58","24,616.74","10,920.98","11,300.15","15,848.69"
"5","Cash & Short-Term Investments","2,150.05","2,468.78","4,279.92","6,520.48","28,193.09","49,170.07","56,762.30","49,942.88","52,064.88","52,538.04"
"6","Cash Only","1,198.09","1,784.26","3,628.30","-","-","-","-","5,528.30","-","-"
"7","Total Accounts Receivables","39,989.22","36,764.09","40,780.93","46,635.82","42,191.79","48,830.04","50,986.41","32,714.95","33,314.21","40,171.67"
"8","Inventories","33,104.23","34,412.53","33,988.22","36,273.98","31,132.59","38,458.65","41,349.00","41,109.36","41,206.06","41,217.97"
"9","Net Property, Plant & Equipment","65,365.67","64,126.52","64,839.08","63,832.28","62,832.54","62,291.66","62,113.19","71,785.78","70,955.36","72,828.59"
"10","Accrued Payable","-","-","-","29,751.16","23,823.74","31,305.67","27,875.89","-","24,752.83","28,208.08"
"11","Short Term Debt","21,380.49","17,750.00","8,700.00","700.00","-","-","-","-","-","-"
"12","Long Term Debt","649.62","-","-","-","-","-","-","-","-","-"
"13","Net Operating Cash Flow","7,189.76","11,927.94","19,228.91","19,359.59","31,306.04","25,336.32","17,960.34","15,510.93","14,354.00","15,154.80"
"14","Capital Expenditures","(8,034.32)","(4,922.72)","(6,676.80)","(5,127.48)","(4,474.25)","(4,497.24)","(4,786.40)","(14,887.68)","(3,151.00)","(5,350.22)"
"15","Total Shares Outstanding (million)","150,052.00","150,052.00","228,422.23","233,235.70","237,153.67","243,679.68","245,363.71","245,395.35","245,395.35","245,395.35"
