"1","Financial Year","31-12-2018       3","31-03-2019       4","30-06-2019       1","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4"
"2","Sales/Revenue","4,533.00","4,527.85","3,619.00","4,154.00","6,446.00","5,550.97","5,055.00","7,557.00","4,958.00","13,358.00"
"3","Pretax Income","(2,420.00)","(6,680.61)","(2,092.00)","(1,862.00)","(2,465.00)","(8,965.34)","(3,324.00)","110.00","(19,113.00)","1,721.00"
"4","Net Income","(2,397.00)","(5,056.99)","(2,057.00)","(1,862.00)","(2,464.00)","(8,964.70)","(3,324.00)","110.00","(19,113.00)","1,798.00"
"5","Cash & Short-Term Investments","3,334.00","1,251.25","1,047.00","671.00","1,422.00","1,245.00","21,183.00","19,929.00","211,298.00","150,791.00"
"6","Total Accounts Receivables","13,431.00","16,045.36","12,606.00","12,762.00","16,068.00","7,886.00","12,939.00","30,314.00","48,968.00","19,051.00"
"7","Inventories","4,149.00","2,151.08","2,112.00","2,170.00","2,862.00","3,250.00","2,759.00","2,565.00","6,079.00","12,400.00"
"8","Net Property, Plant & Equipment","72,342.00","57,531.16","59,678.00","58,375.00","58,613.00","56,324.00","39,303.00","62,443.00","81,556.00","132,370.00"
"9","Short Term Debt","3,009.00","2,949.21","3,229.00","3,022.00","3,084.00","3,027.00","1,627.00","3,389.00","1,930.00","1,911.00"
"10","Long Term Debt","12,772.00","10,711.24","11,654.00","11,183.00","11,538.00","12,059.00","3,815.00","11,526.00","4,218.00","4,280.00"
"11","Net Operating Cash Flow","553.00","(2,999.42)","717.00","2,807.00","2,008.00","(1,675.00)","1,321.00","(18,922.00)","(14,866.00)","25,296.00"
"12","Capital Expenditures","(3,920.00)","4,369.22","(919.00)","(2,459.00)","(2,644.00)","(162.00)","(868.00)","(22,640.00)","(29,927.00)","(57,369.00)"
"13","Total Shares Outstanding (million)","464,083.31","464,083.31","464,083.31","464,083.31","464,083.31","472,761.00","1,490,159.51","2,266,568.01","4,208,311.61","4,289,101.61"
