"1","Financial Year","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1","31-12-2021       2"
"2","Sales/Revenue","39,179.00","46,056.00","62,641.00","49,626.00","54,327.00","37,661.00","80,641.00","44,245.00","64,063.00","61,126.00"
"3","Pretax Income","21,283.00","33,530.00","(49,685.00)","20,083.00","72,537.00","86,493.00","73,489.00","25,381.00","30,633.00","28,291.00"
"4","Net Income","17,857.00","31,207.00","(51,484.00)","17,287.00","65,315.00","82,225.00","69,719.00","24,950.00","26,710.00","26,071.00"
"5","Cash & Short-Term Investments","832,501.00","899,003.00","892,499.00","826,928.00","937,491.00","959,929.00","1,057,401.00","1,124,204.00","1,177,548.00","1,166,288.00"
"6","Cash Only","98,266.00","119,245.00","228,153.00","180,668.00","300,191.00","354,082.00","434,973.00","488,944.00","428,119.00","393,756.00"
"7","Total Accounts Receivables","622,575.00","586,547.00","549,708.00","624,211.00","636,294.00","695,468.00","730,713.00","601,117.00","607,693.00","681,494.00"
"8","Inventories","22,619.00","22,777.00","22,634.00","22,924.00","22,697.00","22,182.00","22,162.00","22,266.00","22,235.00","22,071.00"
"9","Net Property, Plant & Equipment","165,251.00","62,508.00","60,114.00","60,439.00","58,037.00","57,140.00","57,903.00","77,417.00","74,894.00","74,520.00"
"10","Short Term Debt","412,439.00","368,453.00","396,870.00","328,087.00","347,525.00","311,366.00","221,857.00","224,091.00","241,953.00","247,602.00"
"11","Long Term Debt","-","31,823.00","32,000.00","15,348.00","36,001.00","35,188.00","163,849.00","161,393.00","159,023.00","158,487.00"
"12","Net Operating Cash Flow","(17,670.00)","86,167.00","72,716.00","(15,412.00)","(4,452.00)","(15,804.00)","85,422.00","51,913.00","17,951.00","(12,118.00)"
"13","Capital Expenditures","(1,947.00)","(3,238.00)","(1,119.00)","108.00","(1,864.00)","1,216.00","(1,034.00)","(14,619.00)","(146.00)","(955.00)"
"14","Total Shares Outstanding (million)","-","663,006.34","663,020.76","663,020.76","663,020.76","663,020.76","663,020.76","663,020.76","663,020.76","663,020.76"
