"1","Financial Year","30-06-2011","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","30-06-2019","30-06-2020"
"2","Sales/Revenue","15,453.26","13,414.76","13,775.54","11,991.03","17,001.93","18,843.87","20,575.95","21,835.40","22,722.63","25,059.00"
"3","Pretax Income","4,639.23","3,451.55","4,779.49","3,479.56","5,816.10","8,838.98","9,837.30","10,268.72","10,512.62","12,852.00"
"4","Net Income","4,589.65","3,404.44","4,754.15","3,404.98","5,323.61","6,857.40","7,549.85","7,857.38","7,890.68","9,516.00"
"5","Cash & Short-Term Investments","21,115.73","22,789.54","21,631.58","16,456.30","20,615.13","26,038.28","27,970.50","30,395.65","29,448.01","14,288.56"
"6","Cash Only","1,812.94","1,670.95","1,140.86","2,363.89","4,030.67","-","4,246.34","6,168.35","-","-"
"7","Total Accounts Receivables","1,469.53","1,849.73","2,690.60","1,895.46","4,547.62","3,100.06","2,972.45","2,897.18","6,443.75","7,579.38"
"8","Net Property, Plant & Equipment","4,892.59","4,936.70","4,548.28","5,205.10","6,383.32","5,784.23","5,165.55","4,760.84","5,018.05","4,551.38"
"9","Accrued Payable","-","-","-","-","-","788.57","1,139.73","1,343.87","-","-"
"10","Short Term Debt","-","-","-","-","-","-","-","-","-","-"
"11","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"12","Net Operating Cash Flow","5,915.75","4,217.08","4,345.01","3,356.41","2,868.83","9,496.76","7,139.36","7,853.53","6,022.91","8,742.00"
"13","Capital Expenditures","(10.02)","(825.98)","(324.12)","(1,404.77)","(1,320.84)","(274.78)","(201.33)","(256.60)","(1,000.24)","(326.00)"
"14","Total Shares Outstanding (million)","185,135.00","184,965.00","183,105.53","181,778.13","181,041.13","179,247.03","178,664.93","178,100.73","175,999.63","174,261.83"
