"1","Financial Year","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","30-06-2019","30-06-2020","30-06-2021"
"2","Sales/Revenue","131,225.76","133,843.84","160,142.77","176,833.67","196,294.77","199,485.79","165,289.25","161,160.33","181,330.22","216,196.00"
"3","Pretax Income","13,487.18","14,652.59","22,312.92","34,042.95","44,907.98","49,774.21","37,028.22","27,062.32","30,672.10","33,324.00"
"4","Net Income","13,735.10","14,852.10","23,201.61","34,694.66","41,946.57","45,398.37","32,219.60","20,210.51","22,051.90","25,818.00"
"5","Cash & Short-Term Investments","19,053.55","15,614.84","26,765.01","24,076.57","37,003.15","37,128.16","52,272.29","40,505.66","29,116.00","30,018.00"
"6","Cash Only","7,388.51","6,930.74","11,068.39","2,815.39","7,619.65","29,065.62","38,787.22","25,536.26","5,707.00","4,645.00"
"7","Total Accounts Receivables","35,040.33","41,147.84","38,758.36","45,625.81","44,293.29","52,157.08","40,127.55","45,742.70","62,512.00","61,567.00"
"8","Net Property, Plant & Equipment","11,385.26","13,795.87","11,345.42","14,249.50","15,807.51","14,139.86","10,742.63","8,491.79","18,145.00","59,936.00"
"9","Accrued Payable","-","-","-","-","-","-","-","-","11,181.00","15,140.00"
"10","Short Term Debt","-","-","-","-","-","-","-","-","6,283.00","8,611.00"
"11","Long Term Debt","-","-","-","-","-","-","-","-","2,032.00","34,195.00"
"12","Net Operating Cash Flow","15,651.62","12,736.83","35,696.31","33,316.89","51,429.87","36,534.83","56,042.29","22,239.79","26,109.00","48,377.00"
"13","Capital Expenditures","(6,246.42)","(7,387.79)","(4,193.68)","(10,038.84)","(9,988.27)","(6,287.23)","(7,548.28)","(6,347.58)","(9,162.00)","(17,291.00)"
"14","Total Shares Outstanding (million)","355,454.00","355,454.98","355,454.98","355,453.56","355,453.56","355,453.56","355,453.56","355,453.56","355,453.56","355,453.56"
