"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","61,130.00","71,819.00","68,634.00","52,631.00","89,467.00","63,145.00","68,170.00","52,593.00","47,471.00","70,706.00"
"3","Pretax Income","(144.00)","(23,242.00)","1,057.00","(1,180.00)","4,976.00","103.00","647.00","(2,547.00)","(2,872.00)","(9,056.00)"
"4","Net Income","(55.00)","(24,069.00)","1,077.00","(1,065.00)","4,684.00","(2,095.00)","612.00","(2,424.00)","(2,996.00)","(9,235.00)"
"5","Cash & Short-Term Investments","45,594.00","54,857.00","64,411.00","53,930.00","58,110.00","57,082.00","50,401.00","43,541.00","38,584.00","51,591.00"
"6","Total Accounts Receivables","46,582.00","47,929.00","42,555.00","40,750.00","45,341.00","36,860.00","56,498.00","49,588.00","33,334.00","39,330.00"
"7","Inventories","28,462.00","28,847.00","31,734.00","36,094.00","32,306.00","34,591.00","31,234.00","32,129.00","32,631.00","29,109.00"
"8","Net Property, Plant & Equipment","100,532.00","103,111.00","101,402.00","101,809.00","107,860.00","108,340.00","98,236.00","96,874.00","95,275.00","92,862.00"
"9","Accrued Payable","-","41,390.00","47,485.00","42,569.00","48,500.00","42,311.00","41,822.00","29,588.00","30,663.00","38,908.00"
"10","Short Term Debt","21,694.00","22,177.00","25,611.00","25,228.00","25,941.00","27,290.00","27,459.00","29,739.00","26,630.00","32,775.00"
"11","Long Term Debt","15,552.00","17,987.00","13,238.00","12,193.00","11,972.00","10,548.00","12,445.00","10,899.00","36,687.00","51,587.00"
"12","Net Operating Cash Flow","5,161.00","13,175.00","7,247.00","(6,473.00)","11,969.00","3,259.00","(8,589.00)","(7,480.00)","18,271.00","6,681.00"
"13","Capital Expenditures","(1,121.00)","(1,651.00)","(347.00)","(3,787.00)","(7,133.00)","(2,447.00)","(912.00)","(545.00)","(42,004.00)","(17,222.00)"
"14","Total Shares Outstanding (million)","-","102,850.00","102,850.00","102,850.00","102,850.00","102,850.00","102,850.00","102,850.00","102,850.00","102,850.00"
