"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","84,487.00","78,817.00","92,286.00","129,323.00","132,062.00","192,963.00","148,626.00","132,045.00","196,397.00","191,367.00"
"3","Pretax Income","5,308.00","5,892.00","2,389.00","7,241.00","5,932.00","15,777.00","(5,260.00)","(66,819.00)","(32,428.00)","16,149.00"
"4","Net Income","4,087.00","4,746.00","2,374.00","6,075.00","4,263.00","4,358.00","(8,978.00)","(49,684.00)","(13,261.00)","(1,827.00)"
"5","Cash & Short-Term Investments","17,369.00","10,457.00","16,083.00","24,057.00","20,504.00","42,023.00","35,079.00","23,386.00","59,390.00","37,741.00"
"6","Cash Only","11,009.00","9,273.00","16,083.00","24,057.00","15,215.00","9,947.00","23,067.00","23,386.00","59,390.00","37,741.00"
"7","Total Accounts Receivables","13,901.00","15,014.00","20,567.00","22,955.00","25,114.00","85,686.00","90,468.00","69,560.00","62,516.00","68,105.00"
"8","Inventories","20,566.00","21,590.00","150,406.00","168,332.00","180,811.00","189,440.00","205,756.00","59,788.00","61,576.00","62,148.00"
"9","Net Property, Plant & Equipment","38,046.00","35,992.00","45,927.00","47,958.00","50,166.00","44,495.00","43,789.00","61,943.00","45,995.00","43,439.00"
"10","Accrued Payable","-","-","-","-","-","-","-","121,591.00","99,368.00","85,487.00"
"11","Short Term Debt","3,896.00","5,617.00","10,177.00","44,239.00","33,751.00","8,250.00","27,725.00","16,593.00","7,960.00","7,481.00"
"12","Long Term Debt","6,098.00","3,642.00","55,615.00","35,316.00","17,201.00","20,319.00","18,868.00","36,571.00","70,340.00","53,445.00"
"13","Net Operating Cash Flow","7,642.00","(2,751.00)","(65,176.00)","962.00","33,217.00","18,743.00","(33,672.00)","(15,196.00)","(37,972.00)","5,515.00"
"14","Capital Expenditures","(1,720.00)","(476.00)","(10,713.00)","(5,167.00)","(4,523.00)","(7,015.00)","(5,188.00)","(11,470.00)","(5,487.00)","(3,029.00)"
"15","Total Shares Outstanding (million)","205,844.00","181,067.00","289,707.20","289,707.20","297,802.57","302,070.37","310,333.47","402,882.72","429,439.42","429,021.00"
