"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","459,448.05","263,706.77","327,791.35","107,344.76","60,606.04","83,048.50","204,495.32","210,439.49","233,488.02","189,407.06"
"3","Pretax Income","(19,802.43)","(25,717.73)","12,738.81","204.68","(73,804.57)","5,187.46","9,808.45","7,654.20","8,148.16","7,495.55"
"4","Net Income","(55,395.55)","(11,585.08)","10,909.16","1,060.79","(76,255.28)","4,309.78","1,883.35","7,015.58","7,724.90","7,913.88"
"5","Cash & Short-Term Investments","21,843.29","162,778.31","127,736.24","72,589.42","67,282.89","54,362.08","87,550.11","36,349.12","43,292.12","62,551.16"
"6","Cash Only","14,957.59","32,815.99","22,517.74","11,468.02","39,674.00","45,609.63","-","31,797.61","28,472.48","48,396.08"
"7","Total Accounts Receivables","243,698.09","131,050.73","67,572.33","77,451.10","24,740.08","80,094.97","125,227.33","117,662.69","103,078.41","90,979.69"
"8","Inventories","7,066.88","58,506.17","13,817.41","1,416.51","284.64","3,068.91","9,694.72","28,130.50","45,120.86","37,157.48"
"9","Net Property, Plant & Equipment","822,006.35","51,836.19","29,775.90","15,562.58","14,174.70","16,373.67","29,479.22","53,070.97","62,905.04","263,769.15"
"10","Short Term Debt","138,805.64","48,754.86","3,986.04","713.10","696.46","872.47","7,658.58","25,847.53","24,631.07","92,921.73"
"11","Long Term Debt","425,529.00","989.98","4,429.96","3,499.07","2,836.39","2,124.14","8,648.43","15,746.91","17,556.87","128,863.73"
"12","Net Operating Cash Flow","109,674.42","156,145.53","3,870.23","(24,527.99)","(2,872.30)","(10,214.63)","27,332.60","(59,079.20)","(33,443.67)","74,265.59"
"13","Capital Expenditures","(106,706.52)","(52,461.91)","(918.05)","(271.89)","(1,035.54)","(2,327.41)","(15,788.91)","(26,392.32)","(11,572.30)","(98,314.33)"
"14","Total Shares Outstanding (million)","290,074.00","290,833.00","363,452.49","372,045.09","379,057.79","379,067.79","416,974.62","411,997.11","492,758.66","514,506.06"
