"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","1,253,365.00","1,312,189.00","1,375,441.00","1,456,279.00","1,143,694.00","1,206,758.00","1,463,257.00","1,496,853.00","1,195,306.00","1,383,512.00"
"3","Pretax Income","24,898.00","24,902.00","28,957.00","28,084.00","(46,392.00)","25,970.00","70,883.00","4,838.00","(20,721.00)","(15,980.00)"
"4","Net Income","24,351.00","24,346.00","27,014.00","15,828.00","(50,403.00)","21,430.00","75,458.00","6,705.00","(8,326.00)","(14,723.00)"
"5","Cash & Short-Term Investments","43,689.00","54,675.00","60,396.00","42,176.00","14,905.00","60,709.00","52,576.00","73,155.00","60,305.00","38,143.00"
"6","Cash Only","27,689.00","29,575.00","45,978.00","31,217.00","3,615.00","32,397.00","20,511.00","22,047.00","35,403.00","14,343.00"
"7","Total Accounts Receivables","205,811.00","225,951.00","241,882.00","336,175.00","155,698.00","215,719.00","231,320.00","167,423.00","173,825.00","211,297.00"
"8","Inventories","160,769.00","181,058.00","220,618.00","165,153.00","382,265.00","392,308.00","430,216.00","499,479.00","533,379.00","567,688.00"
"9","Net Property, Plant & Equipment","470,273.00","460,117.00","482,307.00","536,719.00","602,191.00","611,663.00","596,697.00","630,463.00","740,462.00","774,432.00"
"10","Accrued Payable","-","-","-","-","-","-","219,764.00","-","229,419.00","396,313.00"
"11","Short Term Debt","236,442.00","248,279.00","264,002.00","278,723.00","310,328.00","308,380.00","321,402.00","243,200.00","335,025.00","297,414.00"
"12","Long Term Debt","54,312.00","35,448.00","25,205.00","34,550.00","42,487.00","52,758.00","33,542.00","146,809.00","143,569.00","128,783.00"
"13","Net Operating Cash Flow","21,582.00","28,359.00","44,709.00","27,367.00","17,768.00","69,904.00","(11,190.00)","44,575.00","(41,296.00)","91,557.00"
"14","Capital Expenditures","(54,767.00)","(11,333.00)","(43,441.00)","(76,630.00)","(88,057.00)","(32,165.00)","(12,220.00)","(59,133.00)","(50,578.00)","(66,483.00)"
"15","Total Shares Outstanding (million)","210,585.00","217,675.00","354,469.63","378,207.39","390,173.09","389,272.28","420,276.06","425,858.83","435,745.83","450,379.23"
