"1","Financial Year","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2","31-12-2021       3"
"2","Sales/Revenue","24,495.00","25,527.00","22,692.78","13,544.00","17,856.00","20,886.00","27,378.18","21,892.00","22,735.00","28,905.00"
"3","Pretax Income","(1,175.00)","(994.00)","(3,970.98)","(3,568.00)","(313.00)","(261.00)","215.89","(1,933.00)","25,417.00","820.00"
"4","Net Income","(869.00)","(1,000.00)","(3,707.99)","(2,912.00)","(316.00)","(520.00)","475.53","(1,561.00)","26,006.00","729.00"
"5","Cash & Short-Term Investments","8,383.00","8,853.00","13,563.00","15,552.00","14,820.00","14,040.00","10,864.00","10,704.00","21,180.00","27,651.00"
"6","Cash Only","-","-","-","-","14,820.00","14,040.00","10,864.00","10,704.00","21,180.00","27,651.00"
"7","Total Accounts Receivables","30,714.00","31,336.00","26,267.00","22,060.00","22,781.00","22,597.00","32,322.00","29,687.00","22,095.00","29,398.00"
"8","Inventories","1,797.00","1,046.00","741.00","430.00","84.00","80.00","1,088.00","1,522.00","1,739.00","2,339.00"
"9","Net Property, Plant & Equipment","64,455.00","63,304.00","63,689.00","62,566.00","59,823.00","59,309.00","60,944.00","59,866.00","60,694.00","62,072.00"
"10","Accrued Payable","-","16,311.00","12,639.00","14,258.00","13,953.00","14,248.00","22,918.00","20,256.00","12,830.00","14,881.00"
"11","Short Term Debt","16,748.00","17,365.00","17,032.00","14,213.00","15,098.00","14,554.00","16,192.00","14,400.00","13,779.00","5,799.00"
"12","Long Term Debt","16,595.00","15,729.00","23,616.00","24,703.00","22,307.00","21,590.00","21,035.00","23,457.00","23,227.00","24,751.00"
"13","Net Operating Cash Flow","1,418.00","1,241.00","843.00","4,979.00","736.00","2,003.00","434.00","(737.00)","(5,034.00)","(3,997.00)"
"14","Capital Expenditures","(1,058.00)","(865.00)","(720.00)","(1,057.00)","(1,389.00)","(1,783.00)","(896.00)","(1,058.00)","(3,811.00)","932.00"
"15","Total Shares Outstanding (million)","-","80,053.03","80,053.03","80,053.30","80,053.30","80,053.30","80,053.30","80,053.30","80,053.30","80,053.30"
