"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","617,773.00","524,211.00","131,259.00","129,145.00","117,794.00","79,108.00","28,077.00","19,262.00","4,590.00","4,371.00"
"3","Pretax Income","(23,455.00)","(8,143.00)","(7,724.00)","(33,891.00)","(4,252.00)","(7,445.00)","(7,614.00)","(5,234.00)","(8,898.00)","(7,883.00)"
"4","Net Income","(22,055.00)","(7,734.00)","(1,514.00)","(30,756.00)","1,439.00","(6,222.00)","(6,634.00)","(5,992.00)","(8,221.00)","(7,651.00)"
"5","Cash & Short-Term Investments","17,500.00","19,331.00","17,281.00","20,585.00","17,981.00","2,086.00","186.00","625.00","487.00","1,676.00"
"6","Cash Only","5,259.00","6,174.00","3,106.00","3,229.00","1,895.00","533.00","186.00","-","-","-"
"7","Total Accounts Receivables","20,692.00","18,890.00","14,574.00","15,979.00","15,637.00","8,252.00","4,461.00","11,645.00","9,866.00","9,776.00"
"8","Inventories","17,775.00","16,746.00","13,253.00","12,114.00","10,477.00","4,621.00","274.00","1,382.00","126.00","180.00"
"9","Net Property, Plant & Equipment","23,311.00","17,315.00","75,158.00","74,524.00","73,241.00","71,808.00","63,814.00","17,311.00","17,127.00","16,936.00"
"10","Short Term Debt","5,359.00","14,400.00","12,626.00","14,360.00","13,199.00","-","1,873.00","-","-","736.00"
"11","Long Term Debt","-","-","-","-","-","-","-","-","-","3,139.00"
"12","Net Operating Cash Flow","4,452.00","(6,332.00)","(11,426.00)","(2,522.00)","(2,876.00)","(1,630.00)","(9,230.00)","2,413.00","(2,527.00)","(4,871.00)"
"13","Capital Expenditures","(634.00)","(525.00)","(466.00)","(1,133.00)","(219.00)","(128.00)","(113.00)","(115.00)","(114.00)","(105.00)"
"14","Total Shares Outstanding (million)","2,134,289.00","2,134,289.00","2,134,289.02","2,134,289.02","2,134,289.02","2,134,289.02","2,347,717.92","2,347,717.92","2,475,495.52","2,828,572.12"
