"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","3,625.00","3,388.82","3,041.00","2,206.00","1,882.00","1,694.53","1,334.00","1,467.00","1,670.00","4,276.00"
"3","Pretax Income","576.00","19.72","(325.00)","(626.00)","(1,088.00)","(3,172.19)","(1,588.00)","(1,877.00)","(2,384.00)","328.00"
"4","Net Income","502.00","(289.81)","(349.00)","(646.00)","(1,063.00)","(3,190.92)","(1,588.00)","(1,877.00)","(2,378.00)","164.00"
"5","Cash & Short-Term Investments","3,911.00","4,130.00","3,702.00","4,645.00","10,482.00","10,715.00","9,602.00","4,965.00","14,121.00","9,725.00"
"6","Total Accounts Receivables","28,310.00","26,357.00","27,178.00","26,943.00","22,290.00","10,926.00","11,095.00","13,248.00","15,256.00","18,362.00"
"7","Net Property, Plant & Equipment","19,936.00","18,023.00","16,600.00","17,247.00","16,000.00","13,748.00","12,245.00","11,452.00","10,050.00","10,217.00"
"8","Short Term Debt","-","-","4,391.00","4,400.00","3,898.00","4,394.00","7,664.00","6,509.00","5,901.00","1,914.00"
"9","Long Term Debt","9,839.00","9,184.00","4,636.00","5,854.00","5,270.00","3,392.00","-","-","-","1,659.00"
"10","Net Operating Cash Flow","3,531.00","548.00","(257.00)","2,213.00","4,723.00","(1,082.00)","(1,308.00)","(2,654.00)","699.00","(2,185.00)"
"11","Capital Expenditures","(319.00)","(370.00)","-","(141.00)","-","(195.00)","-","-","(181.00)","(1,837.00)"
"12","Total Shares Outstanding (million)","40,533.33","40,533.33","40,533.33","40,533.33","40,533.33","40,533.33","40,533.33","40,533.33","48,533.33","48,533.33"
