"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","3,329,773.00","2,884,518.00","2,700,505.00","2,459,033.00","1,191,298.00","956,415.00","974,354.00","1,009,541.00","1,566,750.00","1,467,316.00"
"3","Pretax Income","217,692.00","197,571.00","119,112.00","22,501.00","(135,032.00)","11,018.00","(124,108.00)","(39,763.00)","(401,311.00)","(274,140.00)"
"4","Net Income","242,008.00","236,474.00","129,929.00","43,886.00","(134,302.00)","34,233.00","(122,692.00)","(34,224.00)","(396,804.00)","(270,406.00)"
"5","Cash & Short-Term Investments","890,288.00","623,184.00","589,228.00","860,175.00","671,128.00","271,761.00","78,233.00","106,388.00","350,821.00","307,746.00"
"6","Cash Only","36,420.00","242,786.00","457,119.00","741,119.00","565,117.00","143,115.00","61,204.00","85,359.00","63,592.00","90,117.00"
"7","Total Accounts Receivables","2,088,786.00","2,473,741.00","1,844,859.00","1,474,798.00","1,059,022.00","863,196.00","666,425.00","500,682.00","588,742.00","828,307.00"
"8","Inventories","36,241.00","15,820.00","15,823.00","13,389.00","11,210.00","2,399.00","5,646.00","4,356.00","4,877.00","3,608.00"
"9","Net Property, Plant & Equipment","1,441,037.00","1,512,284.00","1,607,347.00","1,642,153.00","1,544,724.00","1,524,860.00","1,595,204.00","1,704,460.00","1,579,177.00","1,524,763.00"
"10","Short Term Debt","-","290,000.00","265,000.00","-","20,000.00","-","-","2,005.00","21,737.00","35,460.00"
"11","Long Term Debt","-","-","-","-","-","-","48,354.00","187,471.00","235,391.00","335,100.00"
"12","Net Operating Cash Flow","(413,211.00)","(293,565.00)","245,367.00","674,753.00","(107,005.00)","69,982.00","62,824.00","123,183.00","136,062.00","(10,469.00)"
"13","Capital Expenditures","(230,321.00)","(131,446.00)","(178,076.00)","(152,247.00)","(121,708.00)","(60,206.00)","(151,869.00)","(178,380.00)","(230,017.00)","(48,102.00)"
"14","Total Shares Outstanding (million)","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00"
