"1","Financial Year","31-05-2012","31-05-2013","31-05-2014","31-05-2015","30-04-2016","30-04-2017","30-04-2018","30-06-2019","30-06-2020","30-06-2021"
"2","Sales/Revenue","106,975.93","142,047.66","141,758.00","150,817.00","128,498.00","150,567.00","118,081.00","211,391.00","177,906.00","177,096.00"
"3","Pretax Income","3,234.10","33,663.74","27,418.00","14,618.00","(22,477.00)","(9,342.00)","6,513.00","33,607.00","19,691.00","39,938.00"
"4","Net Income","2,148.27","25,091.41","22,174.00","11,660.00","(30,661.00)","(5,366.00)","5,969.00","22,495.00","6,610.00","26,040.00"
"5","Cash & Short-Term Investments","22,588.66","36,599.36","37,714.00","64,149.00","43,031.00","47,798.00","71,138.00","66,874.00","102,644.00","92,451.00"
"6","Cash Only","-","-","12,652.00","23,010.00","4,503.00","2,329.00","3,223.00","51,760.00","44,039.00","42,449.00"
"7","Total Accounts Receivables","26,193.11","74,884.34","67,974.00","98,915.00","97,476.00","112,348.00","67,272.00","118,611.00","114,898.00","134,649.00"
"8","Inventories","671.78","1,075.86","841.00","114.00","572.00","657.00","437.00","349.00","547.00","663.00"
"9","Net Property, Plant & Equipment","32,636.81","29,306.93","30,285.00","38,974.00","26,770.00","22,365.00","19,914.00","14,330.00","23,450.00","18,000.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","65,100.00","74,711.00"
"11","Short Term Debt","3,005.52","3,457.43","1,804.00","17,913.00","18,693.00","27,125.00","5,143.00","217.00","6,825.00","5,153.00"
"12","Long Term Debt","5,921.12","5,318.32","4,446.00","5,581.00","4,156.00","2,204.00","1,929.00","1,543.00","5,793.00","3,684.00"
"13","Net Operating Cash Flow","2,409.60","16,265.34","16,626.00","(35,572.00)","(953.00)","(21,542.00)","45,965.00","254.00","58,042.00","22,365.00"
"14","Capital Expenditures","(7,762.49)","(2,598.67)","(16,025.00)","(22,654.00)","(7,059.00)","(3,051.00)","(1,506.00)","(236.00)","(510.00)","(923.00)"
"15","Total Shares Outstanding (million)","473,986.00","477,526.00","508,223.27","748,968.27","738,402.39","748,062.47","748,726.17","748,977.93","772,951.89","772,951.89"
