"1","Financial Year","30-11-2019       4","29-02-2020       1","31-05-2020       2","31-08-2020       3","30-11-2020       4","28-02-2021       1","31-05-2021       2","31-08-2021       3","30-11-2021       4","28-02-2022       1"
"2","Sales/Revenue","17,407.53","11,364.00","6,554.00","17,724.00","20,398.72","16,211.00","15,637.00","5,712.00","17,168.01","14,532.00"
"3","Pretax Income","2,377.59","1,356.00","173.00","2,566.00","1,488.07","1,984.00","1,641.00","(748.00)","2,410.76","1,121.00"
"4","Net Income","2,027.34","983.00","130.00","2,027.00","920.95","1,503.00","1,300.00","(731.00)","1,485.46","891.00"
"5","Cash & Short-Term Investments","43,867.00","42,397.00","25,247.00","22,393.00","30,267.00","29,351.00","25,401.00","27,092.00","30,559.00","29,175.00"
"6","Cash Only","13,750.00","13,676.00","7,798.00","6,801.00","15,801.00","10,638.00","9,398.00","10,904.00","14,592.00","10,998.00"
"7","Total Accounts Receivables","10,995.00","11,711.00","7,784.00","13,448.00","13,285.00","15,911.00","15,400.00","8,310.00","13,702.00","12,545.00"
"8","Inventories","3,850.00","4,679.00","4,699.00","4,694.00","4,658.00","6,732.00","6,356.00","7,314.00","6,774.00","6,088.00"
"9","Net Property, Plant & Equipment","2,006.00","1,783.00","21,451.00","21,537.00","23,734.00","23,612.00","27,116.00","27,099.00","27,028.00","26,786.00"
"10","Short Term Debt","263.00","1,021.00","666.00","1,131.00","499.00","102.00","716.00","886.00","2,177.00","909.00"
"11","Long Term Debt","240.00","209.00","122.00","160.00","130.00","115.00","87.00","77.00","58.00","48.00"
"12","Net Operating Cash Flow","2,313.00","(2,362.00)","3,445.00","(1,288.00)","4,136.00","(2,390.00)","(362.00)","1,737.00","2,551.00","(460.00)"
"13","Capital Expenditures","(123.00)","(26.00)","(19,905.00)","(286.00)","(2,392.00)","(158.00)","(3,974.00)","(166.00)","(319.00)","(142.00)"
"14","Total Shares Outstanding (million)","54,197.07","54,197.07","54,197.07","54,197.07","65,036.07","97,553.68","97,553.68","97,553.68","97,553.68","97,553.68"
