"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","23,240.56","17,558.46","19,017.04","14,784.14","14,897.58","18,046.80","32,537.14","30,482.33","37,155.00","49,397.00"
"3","Pretax Income","3,325.41","244.91","(3,620.04)","(6,189.60)","2,578.28","(1,130.50)","(6,594.25)","2,639.82","4,084.00","112,569.00"
"4","Net Income","3,329.88","462.77","(3,402.19)","(5,528.70)","2,610.35","(932.22)","(6,263.69)","3,055.03","4,211.00","111,830.00"
"5","Cash & Short-Term Investments","2,187.45","1,310.48","4,483.51","4,400.55","12,706.96","7,293.82","3,938.28","6,232.60","23,783.00","59,364.00"
"6","Cash Only","1,363.56","260.48","233.51","-","-","-","-","-","-","-"
"7","Total Accounts Receivables","2,307.29","2,835.78","3,478.70","3,166.65","3,218.21","5,568.27","9,094.70","9,730.63","8,592.00","7,144.00"
"8","Inventories","550.71","1,513.30","888.80","592.60","794.04","683.55","1,160.93","1,775.93","1,572.00","1,134.00"
"9","Net Property, Plant & Equipment","90,602.18","95,412.93","95,526.80","93,648.38","87,535.43","86,103.82","80,389.31","78,565.84","77,384.00","81,642.00"
"10","Short Term Debt","590.44","17,829.01","23,158.34","25,662.74","25,317.94","29,476.47","33,060.18","21,849.33","4,945.00","19,577.00"
"11","Long Term Debt","30,043.90","31,883.17","33,069.64","32,014.90","30,052.68","69,898.07","67,745.02","58,423.96","92,799.00","152,167.00"
"12","Net Operating Cash Flow","6,526.11","(10,442.52)","(541.64)","2,848.69","3,624.18","9,515.22","5,719.34","2,179.78","7,867.00","19,129.00"
"13","Capital Expenditures","(4,984.10)","(7,127.28)","(3,216.63)","(1,469.54)","(721.53)","(1,228.77)","(9,006.17)","(3,063.85)","(3,874.00)","(9,954.00)"
"14","Total Shares Outstanding (million)","111,667.00","111,666.79","115,066.79","115,066.79","115,066.79","118,091.79","131,866.79","131,866.79","131,866.79","292,877.00"
