"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","278,164.00","295,343.00","293,948.00","304,804.00","309,545.00","314,872.00","331,332.00","347,181.00","346,769.00","371,080.00"
"3","Pretax Income","84,719.00","79,915.00","125,554.00","97,944.00","90,271.00","109,329.00","125,376.00","125,519.00","137,138.00","144,691.00"
"4","Net Income","82,994.00","75,409.00","97,962.00","69,785.00","65,945.00","94,355.00","91,353.00","92,672.00","100,543.00","108,592.00"
"5","Cash & Short-Term Investments","494,095.00","506,954.00","348,732.00","480,219.00","648,090.00","748,796.00","651,470.00","747,679.00","810,951.00","798,090.00"
"6","Total Accounts Receivables","464,409.00","396,229.00","463,420.00","485,298.00","534,876.00","453,205.00","543,288.00","533,119.00","560,799.00","543,162.00"
"7","Net Property, Plant & Equipment","1,584,155.00","1,697,120.00","1,750,953.00","1,736,484.00","1,763,930.00","1,844,238.00","1,898,823.00","1,903,850.00","1,943,346.00","1,961,222.00"
"8","Accrued Payable","337,946.00","308,486.00","319,559.00","327,164.00","353,664.00","344,335.00","379,244.00","351,512.00","346,962.00","349,809.00"
"9","Short Term Debt","122,677.00","84,177.00","72,924.00","37,825.00","62,053.00","36,973.00","46,424.00","49,234.00","46,398.00","42,710.00"
"10","Long Term Debt","136,200.00","129,513.00","132,522.00","124,301.00","117,929.00","147,048.00","239,476.00","230,979.00","222,326.00","211,424.00"
"11","Net Operating Cash Flow","194,756.00","207,061.00","91,833.00","120,016.00","225,515.00","203,869.00","137,323.00","146,867.00","136,044.00","211,741.00"
"12","Capital Expenditures","(50,102.00)","(159,312.00)","(72,937.00)","(43,881.00)","(64,770.00)","(101,021.00)","(96,122.00)","(53,149.00)","(76,020.00)","(75,165.00)"
"13","Total Shares Outstanding (million)","585,534.59","585,534.59","585,534.59","602,750.49","604,261.83","604,261.83","604,261.83","1,814,153.64","1,825,618.89","1,825,618.89"
