"1","Financial Year","31-03-2011","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-03-2020"
"2","Sales/Revenue","293,036.00","302,663.00","340,016.00","533,134.00","618,009.00","568,475.00","573,428.00","656,374.00","589,865.00","603,038.00"
"3","Pretax Income","31,821.00","3,130.00","29,382.00","117,666.00","110,663.00","105,769.00","100,582.00","54,618.00","10,739.00","12,517.00"
"4","Net Income","28,388.00","1,071.00","17,345.00","74,621.00","72,876.00","77,080.00","81,476.00","31,257.00","(1,400.00)","719.00"
"5","Cash & Short-Term Investments","25,994.00","23,558.00","32,042.00","62,254.00","60,711.00","29,947.00","51,760.00","33,806.00","26,811.00","21,779.00"
"6","Cash Only","5,666.00","4,626.00","6,293.00","11,401.00","8,819.00","6,045.00","8,323.00","10,216.00","11,562.00","-"
"7","Total Accounts Receivables","76,572.00","75,441.00","160,604.00","116,982.00","175,300.00","152,528.00","183,446.00","195,361.00","195,824.00","208,657.00"
"8","Inventories","476.00","459.00","2,064.00","2,885.00","16,936.00","43,379.00","40,380.00","183,624.00","196,932.00","195,672.00"
"9","Net Property, Plant & Equipment","221,235.00","259,273.00","324,078.00","453,737.00","580,224.00","826,272.00","941,878.00","1,095,457.00","1,162,660.00","1,272,009.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","123,191.00"
"11","Short Term Debt","78,820.00","120,230.00","129,704.00","107,990.00","197,876.00","122,020.00","194,480.00","298,027.00","387,439.00","351,826.00"
"12","Long Term Debt","93,555.00","133,681.00","191,270.00","277,689.00","262,211.00","422,620.00","532,928.00","539,354.00","560,062.00","721,857.00"
"13","Net Operating Cash Flow","(11,922.00)","11,956.00","38,101.00","64,761.00","59,701.00","64,328.00","18,529.00","63,994.00","19,354.00","83,922.00"
"14","Capital Expenditures","(7,571.00)","(46,340.00)","(87,947.00)","(139,340.00)","(101,620.00)","(123,678.00)","(163,133.00)","(117,992.00)","(92,044.00)","(52,904.00)"
"15","Total Shares Outstanding (million)","420,515.00","420,515.00","420,515.00","428,928.28","426,231.19","424,799.21","426,496.50","455,743.26","455,670.69","448,499.89"
