"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","420,142.00","388,480.00","439,822.00","471,268.00","487,670.00","472,708.00","522,080.00","523,291.00","480,135.00","778,805.00"
"3","Pretax Income","206,113.00","216,032.00","245,580.00","271,759.00","278,776.00","270,590.00","305,883.00","308,175.00","255,765.00","506,637.00"
"4","Net Income","146,160.00","151,458.00","173,075.00","198,226.00","198,613.00","193,621.00","223,040.00","224,042.00","185,855.00","377,747.00"
"5","Cash & Short-Term Investments","1,205,264.00","528,267.00","1,203,542.00","1,099,677.00","1,514,268.00","1,847,837.00","1,594,400.00","1,763,521.00","1,786,914.00","2,658,830.00"
"6","Cash Only","54,998.00","4,872.00","2,375.00","126,261.00","125,568.00","126,213.00","129,628.00","129,806.00","129,204.00","149,903.00"
"7","Total Accounts Receivables","37,592.00","44,296.00","49,124.00","53,215.00","66,559.00","60,727.00","62,808.00","49,700.00","61,593.00","103,534.00"
"8","Net Property, Plant & Equipment","218,397.00","209,733.00","206,356.00","197,264.00","191,214.00","183,240.00","187,705.00","179,720.00","175,135.00","172,178.00"
"9","Short Term Debt","-","-","-","-","-","-","505.00","505.00","505.00","505.00"
"10","Long Term Debt","-","-","-","-","-","-","7,470.00","7,466.00","7,461.00","7,456.00"
"11","Net Operating Cash Flow","176,951.00","165,014.00","192,324.00","207,252.00","215,956.00","201,929.00","246,112.00","214,289.00","186,628.00","417,238.00"
"12","Capital Expenditures","(17,654.00)","(18,441.00)","(40,111.00)","(12,796.00)","(15,534.00)","(10,881.00)","(9,124.00)","(12,959.00)","(20,448.00)","(16,219.00)"
"13","Total Shares Outstanding (million)","531,599.00","532,024.00","798,912.67","800,274.66","801,916.99","804,403.98","806,247.47","807,475.00","808,503.00","809,027.00"
