"1","Financial Year","30-06-2011","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","210,962.75","155,858.25","265,834.88","211,017.21","180,540.33","323,083.32","268,219.60","116,315.41","135,916.40","161,058.00"
"3","Pretax Income","126,090.54","100,241.28","65,559.97","18,203.29","19,160.70","32,011.94","21,324.00","4,403.74","(64,110.11)","(73,813.00)"
"4","Net Income","96,080.96","82,670.26","56,750.04","7,115.97","8,457.66","17,118.20","9,690.80","(176.41)","(47,486.43)","(67,767.00)"
"5","Cash & Short-Term Investments","69,786.57","130,517.74","40,163.23","58,667.32","190,510.11","163,272.54","153,446.48","156,909.08","30,072.40","25,277.00"
"6","Cash Only","8,256.42","23,770.60","13,552.86","35,431.23","185,904.69","163,140.59","9,099.93","13,359.30","585.43","712.00"
"7","Total Accounts Receivables","199,591.87","191,626.47","482,561.11","387,790.17","742,225.50","389,553.94","234,915.30","243,086.75","77,260.38","98,636.00"
"8","Inventories","12,209.53","19,394.01","219,635.00","257,949.03","315,418.87","561,167.38","583,133.59","655,270.16","627,562.03","553,453.00"
"9","Net Property, Plant & Equipment","241,730.71","240,058.71","214,078.33","187,608.69","209,525.42","215,001.87","212,843.30","169,002.89","103,420.47","97,481.00"
"10","Accrued Payable","42,982.70","24,707.88","21,964.28","29,775.58","41,455.31","66,782.80","64,046.89","56,292.49","-","68,376.00"
"11","Short Term Debt","19,210.60","18,864.84","19,536.48","24,333.29","30,925.22","32,808.77","7,255.67","17,222.61","81,708.84","29,953.00"
"12","Long Term Debt","43,701.24","29,311.11","11,725.10","7,602.51","152,174.00","156,126.39","175,412.43","178,961.72","13,327.51","72,427.00"
"13","Net Operating Cash Flow","2,433.19","(13,895.46)","(65,217.18)","105,583.24","1,030.46","(16,467.97)","23,683.67","7,225.93","(19,415.14)","32,526.00"
"14","Capital Expenditures","(29,324.68)","(10,204.10)","(1,476.91)","(3,145.16)","(22,556.73)","(38,271.10)","(8,854.63)","(3,263.56)","(1,594.83)","(142.00)"
"15","Total Shares Outstanding (million)","730,000.00","801,812.00","806,303.60","800,256.60","799,137.10","799,117.10","799,097.10","819,087.10","849,087.10","849,087.10"
